l_orderkey	l_quantity	l_extendedprice
1030722	24.00	37958.16
316131	28.00	53086.32
323747	7.00	11281.06
327553	26.00	30344.60
327553	48.00	84612.48
341923	46.00	69022.08
342435	38.00	70217.16
350241	5.00	7392.60
351782	33.00	57310.11
374723	25.00	44095.50
374723	17.00	30085.92
385346	40.00	41003.60
388769	41.00	62218.73
403648	38.00	70980.20
409988	19.00	24058.56
409988	17.00	29829.90
409988	15.00	18377.85
424769	49.00	76267.03
424769	13.00	16396.51
440964	46.00	49549.82
440964	1.00	1735.72
466788	19.00	30981.40
466788	20.00	36955.80
479075	17.00	26973.39
486500	49.00	53565.82
509380	22.00	26646.62
528485	10.00	17648.40
545891	8.00	11787.44
568960	46.00	74410.98
568960	8.00	7872.40
568960	1.00	1606.60
575077	43.00	67666.52
579908	33.00	53513.13
595557	18.00	27857.16
595557	21.00	19992.00
595557	46.00	50469.82
598208	40.00	75078.40
601794	14.00	17727.08
601794	47.00	92020.36
601794	41.00	69766.01
662819	46.00	70591.60
662819	6.00	9651.36
700067	12.00	20504.88
700067	28.00	46188.24
700067	2.00	3801.76
700067	49.00	61314.19
714151	5.00	9279.65
729735	42.00	81306.12
739908	10.00	19549.00
739908	46.00	44346.76
739908	14.00	16284.66
777475	27.00	34461.45
783815	10.00	15825.30
803750	8.00	14742.08
806503	1.00	957.04
806503	13.00	20457.71
806503	29.00	32976.77
806503	18.00	35241.66
835782	26.00	40964.56
835782	24.00	29695.44
893541	37.00	39997.00
929185	45.00	73603.80
929185	40.00	75475.20
937027	18.00	27496.98
937027	19.00	20846.23
937794	36.00	66848.04
937794	25.00	33309.00
3625095	35.00	51990.75
3652036	34.00	53635.68
3652802	36.00	62235.36
3667138	6.00	7249.14
3669061	7.00	7994.49
3669061	43.00	68614.24
3669061	7.00	9984.59
3669061	45.00	82026.00
3673159	38.00	40052.76
3704230	42.00	54739.86
3719174	27.00	51893.19
3719558	25.00	42116.00
3721185	14.00	26989.62
3726278	50.00	70467.50
3733127	2.00	3008.84
3733127	2.00	3787.94
3765762	14.00	22842.26
3765762	6.00	9735.42
3775205	19.00	26321.84
3780771	45.00	51530.40
3811524	43.00	62626.06
3829158	3.00	4107.90
3849764	31.00	50391.74
3849764	9.00	14026.14
3849764	39.00	58321.77
3849764	13.00	23931.57
3849764	25.00	33031.75
3876001	8.00	13644.96
3876001	11.00	18761.93
3878114	5.00	8823.45
3922405	17.00	26767.69
3926624	35.00	49223.30
3928772	36.00	63534.24
3928772	18.00	35332.02
3934949	31.00	42328.64
3934949	14.00	16103.50
3934949	34.00	38489.02
3951399	50.00	78580.00
4000259	44.00	85751.16
4000517	12.00	16637.40
4005441	38.00	58958.90
4005441	7.00	12858.44
4029443	23.00	38241.87
4029443	23.00	41993.40
4035365	50.00	83182.50
4047654	6.00	11201.46
4050183	35.00	48806.10
4050183	22.00	33563.20
4052838	28.00	44395.12
4090146	9.00	17621.46
4104710	42.00	53269.44
4110338	18.00	20467.62
4110338	1.00	1727.77
4127522	15.00	23603.10
4127522	33.00	46375.89
4127522	42.00	81059.58
4156545	44.00	52193.68
4161572	32.00	51924.80
4161572	34.00	60139.20
4162049	27.00	34947.72
4167012	28.00	43443.96
4214273	10.00	13403.90
4214273	28.00	50365.56
4230435	35.00	45651.90
4230435	42.00	69281.10
4230435	2.00	3661.80
4239878	10.00	14653.70
4239878	39.00	67966.08
4241345	26.00	47182.46
4241345	50.00	98094.50
1046082	42.00	68400.36
1046082	6.00	10528.80
1077312	26.00	42394.30
1085543	25.00	26352.75
1085543	49.00	94123.61
1085543	45.00	53148.60
1090886	5.00	8843.35
1090886	30.00	52314.00
1129574	6.00	7206.96
1129574	48.00	49205.28
1129574	33.00	37886.64
1149058	30.00	36518.70
1149058	6.00	9062.46
1149957	19.00	24591.13
1149957	8.00	8880.08
1149957	50.00	57861.00
1175974	6.00	9405.48
1175974	8.00	14021.28
1175974	50.00	89736.00
1176389	48.00	94123.68
1202788	23.00	33935.81
1262151	41.00	58567.68
1262151	8.00	7312.08
1264866	43.00	55571.48
1264866	18.00	32395.68
1270784	8.00	12539.76
1273863	4.00	6374.48
1273863	31.00	42356.54
1313286	39.00	68041.35
1343428	40.00	61381.60
1349956	8.00	12900.64
1349956	25.00	36009.75
1349956	28.00	48378.40
1362726	44.00	41624.88
1362726	30.00	51859.80
1362726	47.00	61440.75
1376704	14.00	22646.82
1387104	16.00	21013.76
1401633	16.00	32191.68
1402241	25.00	27453.25
1402241	20.00	28009.40
1402241	44.00	52058.16
1406562	27.00	42541.20
1406562	5.00	7432.75
1406562	25.00	26051.25
1406562	40.00	75393.20
1406562	21.00	23271.99
1440551	28.00	35708.12
1454151	39.00	41380.17
1454151	49.00	84562.24
1499040	36.00	67892.40
1499040	43.00	74935.24
1506018	31.00	54458.32
1545603	31.00	48006.29
1556295	48.00	95084.64
1571143	32.00	45004.16
1595332	20.00	23662.80
1609543	36.00	35532.72
1609543	24.00	47686.08
1611745	30.00	50237.70
1637125	13.00	21002.67
942054	18.00	18774.54
942054	33.00	66461.34
942054	34.00	41524.20
942528	37.00	43446.88
942528	8.00	11411.20
953857	27.00	51784.92
964452	41.00	57210.99
964452	11.00	16748.05
984902	43.00	46872.15
1005379	26.00	29566.16
1018916	11.00	12321.54
1019523	48.00	56843.52
1026502	19.00	22535.52
1028356	33.00	48626.16
1028356	47.00	79694.61
1048386	39.00	72923.76
1048386	29.00	48333.43
1055746	23.00	32830.43
1055746	40.00	62625.60
1055746	2.00	2986.90
1067175	10.00	11330.90
1067175	9.00	17549.73
1110405	7.00	11197.55
1110405	40.00	73592.40
1110405	24.00	43893.36
1116544	49.00	65776.62
1150530	42.00	82316.22
1173090	3.00	3846.57
1173090	5.00	9474.90
1177089	7.00	8989.33
1178402	43.00	47606.16
1178402	1.00	1151.22
1178402	47.00	81012.02
1191330	32.00	52404.48
1203939	46.00	63037.02
1207652	18.00	22883.58
1207652	36.00	48180.60
1207652	33.00	38583.27
1244512	10.00	13594.30
1254080	28.00	34112.12
1261926	14.00	19046.16
1261926	45.00	72924.75
1275170	41.00	79621.59
1276965	5.00	8337.85
1315654	6.00	6565.14
1333543	27.00	54863.19
1333543	11.00	20436.13
1334503	33.00	60683.04
1334503	24.00	35772.96
1367779	45.00	55450.35
1367779	47.00	75506.91
1367779	17.00	28673.22
1372197	42.00	68778.36
1372197	45.00	67973.85
1372197	28.00	35960.68
1372197	47.00	57487.11
1411556	43.00	52085.90
1420103	26.00	51608.96
1421858	22.00	38845.62
1421858	26.00	33262.32
1421858	17.00	31685.28
1422758	9.00	17297.10
1427296	40.00	78837.20
1429605	30.00	41351.10
1440737	50.00	60310.50
1444423	6.00	6829.08
1476964	39.00	66798.81
1495106	38.00	61432.32
1497603	12.00	22342.08
1552229	37.00	46779.47
1558113	10.00	18879.40
1558113	16.00	27050.56
1571075	44.00	74298.84
1571075	33.00	57676.08
1574214	42.00	68613.30
4260964	10.00	13172.10
4260964	4.00	5970.00
4280071	22.00	36491.62
4292836	25.00	38436.25
4303206	28.00	34362.44
4321472	41.00	51873.20
4324961	10.00	11771.70
4324961	15.00	16832.85
4330533	28.00	34417.88
4340423	9.00	16333.11
4340423	21.00	23817.36
4353058	50.00	72824.50
4384582	35.00	39691.75
4389063	22.00	42524.46
4391365	14.00	17657.22
4391365	41.00	71777.47
4391365	47.00	88398.07
4398016	47.00	58428.52
4418852	35.00	46317.60
4423877	19.00	28111.07
4423877	43.00	43731.86
4424899	43.00	58924.62
4432647	47.00	74049.91
4449223	27.00	35486.10
4464868	45.00	65357.55
4464868	42.00	82991.16
4464868	16.00	20899.36
4478626	44.00	73466.80
4520518	36.00	47064.60
4545927	48.00	96765.12
4556324	15.00	29308.65
4556801	45.00	80945.55
4556801	50.00	48802.00
4556801	14.00	26052.32
4559171	27.00	30918.24
4568485	35.00	55705.30
4568485	25.00	32231.50
4568485	4.00	5497.36
4568485	14.00	17348.24
4574722	1.00	1233.18
4581184	12.00	21008.40
4581607	22.00	24269.52
4581607	25.00	36261.50
4604864	12.00	11604.48
4604864	10.00	19639.30
4604864	5.00	8779.05
4613954	49.00	67005.05
4621890	3.00	3588.72
4630214	45.00	62929.80
4690625	27.00	51136.65
4690625	7.00	11168.71
4694976	30.00	28440.30
4704101	41.00	55160.99
4709414	40.00	49851.60
4720422	37.00	59779.79
4739680	10.00	19319.60
4746337	27.00	55159.92
4746337	18.00	22342.86
4762885	44.00	67298.00
4762885	4.00	5589.72
4766562	43.00	47300.86
4766562	25.00	44796.75
4792641	11.00	16241.06
4792641	44.00	80906.32
4792903	9.00	13242.69
4818438	29.00	46767.43
4818438	22.00	23014.86
4821379	10.00	10450.20
4823748	28.00	54710.32
4823748	18.00	30776.22
4846405	31.00	59516.90
4848672	46.00	89233.56
4848672	35.00	45790.85
4860481	21.00	35860.65
4862951	20.00	25284.80
4862951	50.00	68715.00
4864643	11.00	19875.57
4864643	26.00	33389.72
1583813	40.00	63065.60
1602375	38.00	65194.32
1620672	13.00	16774.81
1620672	13.00	14874.73
1645735	34.00	39342.76
1659426	41.00	47895.38
1659426	21.00	39772.53
1659426	46.00	86702.64
1680806	44.00	41756.44
1697287	7.00	10181.71
1697287	4.00	4801.12
1706438	50.00	76776.00
1729440	24.00	26428.56
1730531	36.00	52867.80
1736231	40.00	59062.00
1736231	1.00	1896.90
1764966	40.00	79557.60
1772416	43.00	61897.21
1772416	33.00	40264.95
1798944	18.00	26161.92
1802662	35.00	54762.05
1808935	47.00	93623.06
1810756	22.00	32768.56
1810756	30.00	42793.80
1810756	31.00	56722.87
1825505	42.00	54568.50
1825505	40.00	71512.80
1825505	39.00	77451.66
1847554	29.00	37648.96
1847554	35.00	57950.55
1848804	19.00	27349.17
1848804	46.00	65473.64
1848804	14.00	24622.78
1848804	30.00	46187.70
1862659	11.00	14787.52
1862659	50.00	76877.50
1863264	27.00	29782.08
1898183	45.00	75627.45
1908738	49.00	97163.08
1911973	28.00	45434.48
1911973	48.00	100415.52
1925447	12.00	18090.36
1943652	41.00	57001.89
1947779	13.00	15602.34
1947779	44.00	69103.32
1954275	46.00	63777.62
1956580	13.00	22459.58
1992322	41.00	54828.48
2001188	6.00	11585.76
2001188	4.00	4820.80
2001188	31.00	49400.98
2011362	41.00	69239.57
2012294	16.00	22052.80
2013829	26.00	47184.54
2014848	44.00	43122.64
2014848	30.00	37444.50
2016035	4.00	6734.52
2020800	44.00	67121.56
2021216	14.00	25379.62
2041671	19.00	21413.38
2069602	21.00	40948.95
2071872	33.00	47138.52
2071872	38.00	71472.30
2071872	38.00	58692.14
2081573	46.00	55298.90
2084997	2.00	2314.38
2084997	7.00	8401.47
2109985	24.00	41919.84
2110978	50.00	46400.00
2116160	1.00	1258.35
2116160	37.00	60626.72
2134756	29.00	41976.34
2134756	18.00	21099.78
2169568	11.00	18938.15
2172226	33.00	49647.51
2175911	19.00	23221.23
2199424	46.00	56723.98
5443458	27.00	38810.88
5462309	15.00	23873.10
5478786	28.00	40221.16
5478786	42.00	83578.32
5479362	44.00	55186.56
5528293	12.00	11076.00
5553316	3.00	5030.01
5553316	19.00	28488.60
5559748	13.00	14573.39
5579872	36.00	57767.40
5579872	32.00	49362.56
5590690	29.00	52283.23
5645956	9.00	14595.21
5661926	27.00	52136.73
5675462	43.00	60780.07
5696610	36.00	42052.32
5733728	22.00	40808.46
5733728	48.00	98541.60
5735141	1.00	1151.13
5761573	18.00	34882.02
5778340	23.00	32786.96
5778340	25.00	34836.25
5778340	20.00	32233.00
5798407	19.00	22175.66
5798407	20.00	40358.80
5798407	13.00	24750.96
5828992	23.00	40427.10
5837346	14.00	18371.36
5837346	34.00	51903.72
5857539	46.00	77773.58
5859685	13.00	22121.71
5864582	39.00	74096.10
5882599	20.00	39257.80
5894880	30.00	47658.30
5897760	36.00	42129.00
5913094	39.00	52822.38
5913094	14.00	25799.06
5913094	25.00	24200.00
5913094	10.00	15935.90
5913094	21.00	23249.73
5921799	24.00	30485.76
5921799	47.00	65587.09
5938529	49.00	91430.57
5940833	26.00	32090.76
5941091	26.00	35575.80
5958435	20.00	26226.40
5959683	15.00	23001.90
5963076	35.00	39067.35
5985442	21.00	41012.37
5985442	8.00	15047.76
5987111	24.00	29619.36
5987111	36.00	64254.24
164	43.00	66757.50
164	23.00	21620.69
13601	24.00	34668.00
46112	11.00	14479.52
50086	8.00	8576.80
50086	1.00	1372.43
54630	4.00	4324.72
66791	13.00	20781.02
66849	4.00	6370.16
4891683	38.00	51692.16
4891683	15.00	24638.55
4895648	9.00	15748.38
4895648	9.00	13946.22
4904390	14.00	22687.42
4904390	41.00	58725.94
4907361	33.00	62369.34
4907361	47.00	53723.35
4914471	4.00	5553.76
4914471	36.00	38704.32
4914757	21.00	36324.12
4914757	40.00	79039.20
4921063	20.00	30408.40
4922081	40.00	76634.80
4922081	5.00	5601.00
4932935	14.00	23584.82
4932935	45.00	74234.70
4939105	10.00	18109.00
4939105	17.00	23059.48
4939105	50.00	70620.00
4945090	28.00	45041.08
4945090	29.00	60029.13
4945090	18.00	32502.96
4945090	8.00	9160.48
4950721	17.00	16575.51
4960323	6.00	8504.82
4960323	13.00	19741.67
4991235	1.00	1936.98
5004709	27.00	32298.21
5008100	2.00	3659.82
5011367	21.00	36830.22
5011367	20.00	31771.60
5011367	22.00	41929.36
5016388	22.00	28671.94
5042470	27.00	33809.94
5046657	49.00	81763.36
5056292	7.00	6909.49
5056292	31.00	61782.07
5084548	23.00	23506.69
5093923	9.00	12676.14
5093923	15.00	24037.80
5093923	40.00	74998.00
5113541	44.00	68447.72
5138502	18.00	34379.64
5138502	27.00	44755.47
5145600	26.00	28965.04
5145600	41.00	78428.90
5145600	14.00	24061.66
5160673	39.00	58833.84
5176609	47.00	83229.01
5182213	17.00	18106.87
5182213	15.00	20255.25
5182213	6.00	10204.14
5199463	45.00	61620.75
5199463	2.00	2378.26
5202403	6.00	9363.36
5226818	1.00	1863.77
5231238	47.00	57730.10
5234595	44.00	74210.40
5249507	49.00	93635.57
5249507	50.00	84288.00
5257696	9.00	14575.86
5263909	2.00	2428.28
5278400	29.00	55152.78
5290434	49.00	76665.40
5290434	30.00	49036.50
5290434	25.00	26175.75
5290434	50.00	96395.50
5296864	40.00	59579.20
5299717	31.00	51047.70
5307815	23.00	29515.44
5307815	29.00	51818.36
5314916	1.00	1737.64
5314916	12.00	19422.84
5323205	16.00	19554.56
5338151	25.00	28928.00
5338151	42.00	62265.00
5348197	1.00	944.03
5348197	18.00	33983.46
5348197	5.00	6421.05
5348804	42.00	68110.98
5354439	41.00	43011.46
5365952	13.00	14287.91
5372992	29.00	32222.48
5393126	42.00	65585.10
5393126	43.00	68612.09
5397831	5.00	6086.50
5397831	30.00	43335.00
5397831	20.00	19160.00
5401315	31.00	53559.94
5404641	50.00	96049.50
5404641	4.00	4336.48
5406630	31.00	57747.11
5406630	46.00	67269.02
5406630	45.00	64139.85
5428291	32.00	62493.12
5447137	41.00	76665.49
5447137	17.00	34390.32
5447137	41.00	73422.80
5469575	43.00	66067.78
5509282	39.00	65972.40
5509282	45.00	56711.70
5509282	34.00	56259.46
5511142	38.00	49070.54
5522917	33.00	59164.71
5522917	38.00	46063.22
5524227	44.00	60071.88
5524227	49.00	53565.82
1539911	40.00	57656.00
1549441	26.00	45074.64
1549861	42.00	51289.14
1558372	38.00	43442.74
1558372	20.00	23301.60
1574183	22.00	37438.72
1691940	21.00	20223.21
1691940	4.00	6177.96
1693984	43.00	81053.71
1693984	6.00	10852.62
1693984	45.00	73871.55
1711491	17.00	28127.52
1712195	18.00	34720.92
1726373	45.00	79499.70
1726373	32.00	44875.52
1736292	23.00	45859.93
1742981	12.00	14233.68
1748199	27.00	33704.64
1815399	32.00	65727.04
1889666	29.00	56807.23
1890624	34.00	44584.54
1890624	19.00	18924.57
1890624	17.00	22869.76
1901829	39.00	70190.25
1905123	7.00	6839.14
1905123	49.00	55763.96
1905123	37.00	58739.72
1905123	42.00	73573.08
1906883	33.00	56453.43
1906883	34.00	60240.52
1906883	37.00	53256.69
1906883	3.00	2898.03
1940928	15.00	29368.95
1956903	15.00	18993.90
2008518	3.00	4705.68
2032707	2.00	2110.04
2034501	36.00	40540.68
2034501	14.00	26416.60
2034501	39.00	44579.34
2067526	36.00	36183.24
2067526	8.00	12564.48
2068992	29.00	49291.59
2068992	42.00	56634.48
2072934	8.00	8336.48
2078117	36.00	36829.80
2092257	35.00	63905.10
2092257	31.00	39532.75
2096643	19.00	28051.79
2096643	49.00	69650.07
2114240	19.00	33034.54
2114753	23.00	42636.71
2116615	18.00	27208.26
1673923	9.00	9684.72
1673923	33.00	49550.82
1673923	19.00	22252.42
1690146	43.00	47859.86
1690146	11.00	15139.96
1706593	47.00	73625.50
1706597	2.00	2704.72
1706597	38.00	58539.00
1741285	13.00	16981.90
1780226	3.00	3561.51
1790176	30.00	51263.70
1790176	49.00	65040.64
1805600	31.00	61749.83
1805600	41.00	63165.83
1843489	48.00	85425.60
1846785	11.00	21030.79
1852230	21.00	23671.62
1857537	32.00	38403.20
1887367	8.00	11379.04
1905958	38.00	62837.56
1915971	22.00	43866.24
1957223	28.00	56277.48
1957223	13.00	17722.64
1958471	23.00	28916.06
1974624	30.00	46903.80
1974624	45.00	70447.05
2006596	41.00	51177.02
2006596	39.00	36660.39
2010403	47.00	68690.50
2010403	3.00	5318.31
2010403	13.00	14080.04
2010403	50.00	82733.50
2021024	17.00	31091.30
2021024	29.00	52859.17
2025990	14.00	16269.96
2025990	10.00	16937.80
2050310	31.00	29667.62
2050310	9.00	11036.79
2053921	31.00	28241.00
2058054	14.00	23278.08
2078631	30.00	42311.10
2083557	15.00	15946.05
2083557	41.00	68950.93
2088995	12.00	11304.00
2088995	37.00	66145.27
2090534	43.00	51175.16
2090534	32.00	57465.92
2090534	27.00	29486.97
2103493	15.00	26876.10
2103493	46.00	83392.94
2106437	18.00	20683.80
2108839	37.00	71848.08
2130951	44.00	60340.28
2130951	50.00	61106.50
2174404	13.00	14014.39
2174404	13.00	16161.60
2183296	50.00	79625.00
2183296	23.00	45399.01
2202243	17.00	21304.74
2204737	17.00	23771.10
2206021	20.00	34193.80
2221217	24.00	45717.84
2221217	8.00	11628.24
2248546	46.00	57373.50
2258370	7.00	7945.91
2270596	2.00	3963.90
2317058	3.00	5684.82
5529825	37.00	72482.26
5561382	49.00	88488.61
5561382	26.00	36774.14
5569156	40.00	64064.80
5569156	31.00	58278.76
5569156	21.00	38088.33
5569348	15.00	18858.90
5569348	4.00	6001.88
5587877	19.00	34918.01
5588966	26.00	33365.54
5597351	18.00	32180.40
5597351	1.00	1407.42
5603936	1.00	1418.32
5604290	48.00	82644.48
5608192	25.00	43621.00
5608192	48.00	98542.56
5667202	2.00	3491.60
5692003	9.00	13107.24
5693440	6.00	9188.82
5693440	5.00	7917.60
5701829	35.00	66043.60
5743171	3.00	4125.90
5743619	34.00	53464.32
5756868	43.00	66454.35
5761894	35.00	60715.90
5761894	27.00	37541.61
5769767	5.00	6351.55
5771590	23.00	27306.98
5771590	26.00	29723.72
5786016	31.00	62650.69
5788486	22.00	24597.98
5802819	32.00	49232.96
5813062	29.00	32192.90
5827460	10.00	11722.10
5827460	30.00	47265.60
5847456	32.00	31296.64
5853732	2.00	2834.92
5853732	3.00	4516.23
5853732	27.00	33541.29
5867138	29.00	38258.83
5875491	40.00	56214.00
5877348	47.00	59843.22
5877348	7.00	13144.74
5877348	41.00	63529.50
5889859	7.00	12031.32
5919397	14.00	23024.54
5960838	14.00	19198.76
5960838	24.00	43627.44
5969350	9.00	9216.27
5969350	8.00	10641.84
5969350	33.00	48590.19
5984833	19.00	35243.29
5985282	13.00	20405.06
5985282	21.00	40844.16
5985282	10.00	15165.50
5985282	30.00	56486.40
78080	29.00	46066.50
78439	8.00	14470.24
78499	30.00	48200.10
78499	33.00	32407.65
100263	42.00	66553.20
103938	5.00	9769.25
120160	18.00	20414.70
2140646	3.00	5330.58
2140646	13.00	22292.27
2147462	8.00	12820.64
2162786	15.00	25676.40
2164326	43.00	86512.13
2164326	12.00	19962.72
2177284	4.00	7091.32
2177284	8.00	15831.52
2177284	6.00	7897.44
2178274	44.00	62324.24
2178274	17.00	20334.21
2240263	21.00	35356.02
2247014	48.00	93452.16
2255524	20.00	24584.60
2268480	36.00	65985.48
2268480	10.00	18788.80
2297440	12.00	22439.16
2314722	39.00	38532.78
2314722	21.00	25352.46
2319014	7.00	7637.63
2329570	29.00	54894.68
2329570	17.00	28078.22
2337222	25.00	31629.00
2337222	29.00	42496.60
2350151	3.00	4312.41
2401414	27.00	49567.41
2401414	8.00	9601.12
2412775	30.00	42579.60
2420194	6.00	6096.36
2420194	27.00	30083.40
2429155	21.00	40736.64
2431175	30.00	40419.00
2435173	17.00	23688.82
2447271	36.00	41801.40
2447271	46.00	72661.60
2469125	37.00	72000.15
2485571	4.00	5729.40
2485571	14.00	22114.96
2485891	20.00	34993.60
2485891	7.00	10202.57
2485891	7.00	11617.69
2495652	25.00	29855.50
2544934	43.00	43691.01
2544934	3.00	3849.72
2544934	17.00	28604.20
2551972	19.00	38835.24
2551972	41.00	78348.13
2557412	33.00	46707.87
2575524	36.00	67064.04
2575524	4.00	6282.60
2579906	1.00	1519.42
2581698	7.00	11295.34
2582084	32.00	36422.72
2587648	22.00	41949.60
2618274	13.00	13859.56
2618274	31.00	43104.88
2618368	6.00	10054.50
2618368	11.00	15713.72
2622913	32.00	56631.68
2687687	21.00	30814.77
2687687	22.00	29951.46
2687687	33.00	39210.93
2687687	18.00	36539.64
2700259	39.00	77450.10
2708551	8.00	9329.68
2708551	8.00	14798.56
2715618	32.00	42154.88
87648	24.00	35745.36
87653	40.00	43524.00
88194	18.00	33296.76
102310	40.00	80877.60
102310	28.00	55298.04
106243	19.00	36172.58
106243	14.00	20923.42
115589	13.00	24867.31
129953	50.00	72570.50
129953	41.00	62916.55
141185	17.00	29507.92
142631	1.00	1576.64
166048	49.00	89468.12
188391	48.00	58428.00
188391	6.00	8618.82
193892	37.00	51003.39
203909	5.00	7812.85
210659	22.00	23388.20
210659	27.00	30786.21
216519	24.00	41295.36
216519	7.00	7707.56
228614	10.00	19929.30
228614	7.00	11154.50
234534	31.00	57283.66
234534	23.00	30595.75
273953	16.00	30045.60
280834	27.00	46296.90
280834	20.00	34012.20
280834	41.00	68090.75
299810	16.00	30398.40
318471	49.00	70527.66
318471	10.00	14324.30
318471	25.00	35735.00
321312	19.00	34690.77
325313	50.00	78330.00
375393	40.00	68108.00
445827	10.00	15156.00
445827	12.00	15328.20
445827	7.00	11148.27
450531	21.00	34745.97
450531	43.00	78682.26
458112	47.00	80029.25
458112	46.00	44943.38
460512	9.00	14459.22
461024	14.00	13846.98
461024	20.00	35295.20
472355	18.00	34360.38
505632	41.00	54666.12
519139	8.00	14158.24
526531	31.00	32615.10
526531	4.00	5373.00
544097	9.00	11657.88
545218	36.00	71638.56
548550	7.00	12506.90
551335	22.00	22662.42
551335	32.00	46801.60
554115	39.00	38807.73
554115	44.00	71876.64
581984	2.00	2967.10
581984	37.00	60109.09
581984	8.00	15431.36
586945	26.00	49915.58
586945	21.00	26128.41
589217	29.00	35966.38
589217	27.00	44890.47
589217	39.00	75383.49
589217	33.00	66989.34
596897	38.00	43968.28
610976	37.00	38184.37
624128	49.00	94071.67
635716	14.00	25686.78
675940	30.00	40151.40
693222	40.00	60023.60
703239	26.00	49474.88
704167	22.00	37898.96
720258	1.00	1234.16
720258	37.00	71963.52
720258	2.00	2148.34
729346	27.00	47052.09
729346	23.00	36329.88
729348	4.00	5325.68
736869	16.00	16736.64
736869	1.00	1589.53
737730	12.00	14799.00
737730	10.00	17597.60
2787811	39.00	80456.22
2792609	14.00	19717.18
2792609	31.00	46422.50
2801216	30.00	54837.00
2801216	31.00	33141.17
2802948	4.00	7259.28
2802948	5.00	8088.30
2805634	1.00	1820.87
2812546	16.00	26313.76
2812546	38.00	55456.06
2812546	49.00	87204.81
2851936	25.00	40793.00
2853794	9.00	11883.51
2853794	14.00	21244.02
2871205	34.00	41932.88
2879650	39.00	61760.79
2879650	41.00	66324.47
2879650	30.00	49336.50
2883781	25.00	38311.25
2894019	30.00	48136.50
2894019	36.00	55528.20
2901316	18.00	28863.90
2904100	5.00	5550.85
2913062	12.00	15554.52
2932289	6.00	6342.24
2932289	45.00	63513.90
2932289	39.00	48563.58
2933473	5.00	7572.40
2948738	19.00	19475.57
2948738	15.00	17162.85
2976391	21.00	33675.60
2983716	41.00	41615.00
2996518	20.00	28447.40
2996518	36.00	60901.92
2996518	10.00	11701.80
3001476	19.00	28946.69
3001476	1.00	1025.04
3003584	10.00	11080.50
3003584	40.00	42160.40
3064548	45.00	87158.70
3076999	43.00	83544.70
3084259	20.00	41079.80
3084259	9.00	11676.15
3094342	35.00	66705.10
3115556	49.00	59498.74
3127460	46.00	88962.62
3127460	31.00	53344.80
3127460	11.00	17550.94
3151107	41.00	75433.44
3151107	13.00	17242.81
3151107	31.00	29171.62
3166273	2.00	4055.86
3166273	32.00	49520.64
3170817	39.00	66447.03
3178627	5.00	5185.50
3178627	49.00	57872.92
3195045	23.00	37736.79
3200098	25.00	44092.00
3214119	12.00	22258.92
3214119	41.00	70957.47
3230150	40.00	61542.80
3230150	34.00	54966.10
3230150	15.00	15990.75
3259234	17.00	28418.90
3259234	40.00	80558.40
3271300	21.00	38911.53
3298405	33.00	56555.07
3310917	1.00	1177.26
3332194	32.00	40682.88
3352901	43.00	56168.32
3376613	1.00	1679.74
3387047	45.00	86802.30
167744	39.00	63241.23
190368	39.00	51022.53
190368	13.00	19572.54
190368	19.00	30885.64
192421	13.00	19193.20
227521	36.00	60144.84
250471	31.00	61842.21
269253	25.00	39091.00
269253	20.00	23182.20
269376	37.00	54701.91
269376	24.00	46243.92
269376	6.00	9045.54
276994	43.00	77908.69
320294	31.00	48376.12
332293	7.00	8843.24
343813	25.00	35085.00
351206	25.00	40766.75
351522	6.00	6660.12
362016	2.00	2904.90
362016	14.00	23599.94
362016	1.00	1111.08
399174	26.00	40574.56
407171	37.00	60039.16
407171	46.00	78504.98
409249	17.00	30357.41
409249	48.00	71252.64
412485	11.00	17342.49
412485	24.00	34281.36
431360	31.00	54518.77
455493	22.00	37767.40
456903	38.00	50245.50
536612	34.00	36793.44
536612	24.00	41970.48
556101	44.00	57297.24
572133	48.00	88790.40
572133	46.00	59583.80
601027	9.00	12963.33
601027	34.00	47922.66
626305	33.00	43902.87
632994	24.00	31977.36
652931	5.00	9879.90
652931	21.00	29512.35
653063	36.00	38489.40
653063	15.00	20436.15
663840	6.00	7231.08
663840	17.00	23907.44
701154	27.00	35217.99
713760	34.00	57482.78
713760	17.00	30494.09
716611	35.00	39977.00
716611	50.00	62661.00
731398	28.00	49191.24
738055	14.00	22254.12
738055	11.00	12707.64
738055	17.00	26597.86
751142	45.00	75220.65
751142	5.00	9409.45
773479	36.00	54230.76
773479	10.00	14524.40
773479	43.00	50572.30
788613	27.00	34056.18
788613	40.00	49050.00
790117	31.00	49958.36
804801	39.00	72376.59
836483	11.00	19358.35
836997	8.00	11419.20
836997	34.00	52278.74
836997	43.00	52896.02
839429	20.00	26805.80
842534	8.00	13485.52
846112	8.00	11819.60
846112	33.00	50013.48
846112	50.00	89338.50
866305	45.00	72880.65
876962	6.00	9111.12
892672	28.00	32370.24
892672	43.00	85523.56
897474	19.00	27159.93
897474	50.00	74176.00
897474	35.00	53324.25
897606	36.00	42015.24
897606	20.00	40779.80
902660	42.00	54908.28
914564	23.00	28892.14
915399	42.00	52425.24
953248	15.00	20240.55
972385	32.00	36067.84
989347	25.00	31030.75
996290	4.00	6658.32
1000966	9.00	16009.47
1014726	1.00	1158.09
1014726	49.00	62388.27
1020353	47.00	74001.03
