l_orderkey	l_linenumber	l_quantity
4676166	1	32.00	5027.75	15-262-535-3924
4676166	2	49.00	5027.75	15-262-535-3924
4763334	4	46.00	4947.78	15-928-785-8711
4763334	5	7.00	4947.78	15-928-785-8711
4880737	4	39.00	4517.93	15-576-710-5323
4891330	6	49.00	9017.42	14-852-565-5785
4939169	1	24.00	8651.85	15-575-664-2598
4939169	3	13.00	8651.85	15-575-664-2598
4971040	1	32.00	7584.23	15-114-944-3465
4971040	5	14.00	7584.23	15-114-944-3465
5132098	4	17.00	9918.57	14-866-198-6936
5592165	3	19.00	8255.77	15-581-478-1018
5592165	5	13.00	8255.77	15-581-478-1018
5592165	7	7.00	8255.77	15-581-478-1018
5592679	1	12.00	2959.31	14-327-259-3924
5592679	2	25.00	2959.31	14-327-259-3924
5592679	3	7.00	2959.31	14-327-259-3924
5603425	1	10.00	9918.57	14-866-198-6936
5603425	3	26.00	9918.57	14-866-198-6936
5662370	3	18.00	3300.65	14-745-749-1701
5683527	1	16.00	7979.48	14-432-882-6163
5683527	2	6.00	7979.48	14-432-882-6163
5683527	3	26.00	7979.48	14-432-882-6163
5729248	1	47.00	7990.18	14-828-797-8149
5729248	5	33.00	7990.18	14-828-797-8149
5729248	6	39.00	7990.18	14-828-797-8149
5769953	2	29.00	7882.14	15-412-179-5201
5832135	3	43.00	8197.02	14-954-106-5020
5873536	4	19.00	7557.00	14-792-232-1645
183424	1	18.00	7139.80	14-791-356-1447
183424	3	48.00	7139.80	14-791-356-1447
183424	4	40.00	7139.80	14-791-356-1447
2876039	1	48.00	3448.10	15-956-730-8661
2876039	2	41.00	3448.10	15-956-730-8661
2918499	5	25.00	8001.58	15-547-731-3012
3048641	2	49.00	3872.86	15-230-827-4758
3143937	1	34.00	3272.81	14-417-990-7543
3152481	1	42.00	6679.75	14-275-416-1669
3190563	4	7.00	7321.45	15-982-776-7843
3370179	6	25.00	2997.09	14-797-810-8388
3445893	2	33.00	6262.86	14-135-613-6056
4440421	1	44.00	6609.94	14-358-482-9613
4440421	3	4.00	6609.94	14-358-482-9613
4532550	2	26.00	8626.22	14-538-693-4140
4532550	3	38.00	8626.22	14-538-693-4140
4556321	4	41.00	3415.14	15-588-683-6914
4824610	3	9.00	8167.50	14-904-963-2452
4824610	5	33.00	8167.50	14-904-963-2452
4895270	3	33.00	4131.16	14-746-536-6472
4895270	6	40.00	4131.16	14-746-536-6472
4900229	1	8.00	8798.96	14-131-930-7154
4900229	2	15.00	8798.96	14-131-930-7154
4996517	3	13.00	5486.45	15-816-292-9454
5021063	1	38.00	9909.95	14-187-999-2001
5035841	5	20.00	9537.14	14-530-965-7350
5035841	7	47.00	9537.14	14-530-965-7350
5392320	5	36.00	4408.24	15-412-452-3738
5395747	5	1.00	2935.31	14-281-851-2904
5555011	2	6.00	5748.17	14-101-523-4217
5555011	4	50.00	5748.17	14-101-523-4217
5603425	4	24.00	9918.57	14-866-198-6936
5603425	5	3.00	9918.57	14-866-198-6936
5603425	6	3.00	9918.57	14-866-198-6936
5613472	3	48.00	7177.32	14-539-679-4000
5683527	5	29.00	7979.48	14-432-882-6163
5729248	2	21.00	7990.18	14-828-797-8149
5741539	2	48.00	2959.31	14-327-259-3924
5741539	4	37.00	2959.31	14-327-259-3924
5769953	4	44.00	7882.14	15-412-179-5201
5832135	2	10.00	8197.02	14-954-106-5020
3523335	1	20.00	9311.46	15-371-300-3377
3560163	4	38.00	3731.54	15-634-942-5988
3587397	3	27.00	4974.68	15-572-651-1323
3805092	1	11.00	7654.31	14-136-924-5232
3805092	3	41.00	7654.31	14-136-924-5232
3950564	2	10.00	9712.07	15-659-498-3817
3950564	5	11.00	9712.07	15-659-498-3817
3950564	6	23.00	9712.07	15-659-498-3817
3976259	1	5.00	4176.16	15-485-851-8062
3976259	3	24.00	4176.16	15-485-851-8062
3986374	1	15.00	4131.22	15-304-359-6322
4099139	2	27.00	2928.70	15-675-414-5177
4099139	4	22.00	2928.70	15-675-414-5177
4123559	6	19.00	8167.50	14-904-963-2452
4169252	1	36.00	5638.77	14-969-748-4234
4174434	1	48.00	4111.55	15-762-622-4869
4174434	6	42.00	4111.55	15-762-622-4869
4179361	3	50.00	7654.31	14-136-924-5232
5901633	1	42.00	6709.90	15-817-180-1487
92644	1	9.00	9918.57	14-866-198-6936
92644	2	10.00	9918.57	14-866-198-6936
92644	3	37.00	9918.57	14-866-198-6936
278628	4	10.00	3448.10	15-956-730-8661
278628	5	18.00	3448.10	15-956-730-8661
381860	1	34.00	4947.78	15-928-785-8711
381860	3	38.00	4947.78	15-928-785-8711
422311	4	19.00	2935.31	14-281-851-2904
422311	7	37.00	2935.31	14-281-851-2904
434311	4	33.00	9537.14	14-530-965-7350
508096	3	11.00	7177.32	14-539-679-4000
508096	5	47.00	7177.32	14-539-679-4000
508096	6	21.00	7177.32	14-539-679-4000
4204166	3	40.00	7537.16	15-856-649-3113
4215009	2	32.00	7139.80	14-791-356-1447
4215009	3	42.00	7139.80	14-791-356-1447
4232421	1	22.00	6679.75	14-275-416-1669
4287169	4	4.00	9280.84	15-990-382-4805
4287169	6	41.00	9280.84	15-990-382-4805
4769575	1	19.00	3300.65	14-745-749-1701
4828839	2	34.00	6902.62	14-942-154-3144
4837248	1	16.00	3415.14	15-588-683-6914
4837248	7	16.00	3415.14	15-588-683-6914
659233	3	48.00	4408.24	15-412-452-3738
731619	1	37.00	4131.22	15-304-359-6322
731619	4	43.00	4131.22	15-304-359-6322
761671	3	49.00	5173.56	15-713-560-4710
761671	4	9.00	5173.56	15-713-560-4710
780164	3	13.00	7654.31	14-136-924-5232
801095	7	22.00	9017.42	14-852-565-5785
833538	2	12.00	8380.17	15-193-628-3489
874084	2	35.00	8192.99	14-456-558-2152
879586	2	1.00	8125.51	15-174-926-1370
879586	5	10.00	8125.51	15-174-926-1370
1045925	1	16.00	6344.90	15-668-780-3374
1045925	2	8.00	6344.90	15-668-780-3374
3728935	4	44.00	3687.37	14-368-827-9896
3758437	1	3.00	8255.77	15-581-478-1018
3808326	2	2.00	5571.70	15-211-947-8620
3862855	1	37.00	6902.62	14-942-154-3144
4015297	1	1.00	4296.76	15-697-998-8432
4015297	3	1.00	4296.76	15-697-998-8432
4022118	2	11.00	6810.79	15-909-817-8433
4022118	3	19.00	6810.79	15-909-817-8433
4124161	5	15.00	8562.12	15-880-427-8202
4127649	3	7.00	8255.77	15-581-478-1018
4140199	2	34.00	4131.22	15-304-359-6322
4326754	1	34.00	5914.96	15-444-102-4105
4870081	2	28.00	2928.70	15-675-414-5177
4884864	2	37.00	8651.85	15-575-664-2598
4968967	4	18.00	7139.80	14-791-356-1447
5018659	2	48.00	8192.99	14-456-558-2152
5081697	1	20.00	6709.90	15-817-180-1487
5101540	7	8.00	5600.22	15-368-483-7189
5188646	4	26.00	2935.31	14-281-851-2904
5209765	1	26.00	8380.17	15-193-628-3489
5209765	2	45.00	8380.17	15-193-628-3489
5235972	1	49.00	3247.92	15-646-384-2302
5235972	4	50.00	3247.92	15-646-384-2302
5249281	5	46.00	9311.46	15-371-300-3377
5249281	7	11.00	9311.46	15-371-300-3377
5261895	1	27.00	2959.31	14-327-259-3924
5261895	2	41.00	2959.31	14-327-259-3924
5261895	3	23.00	2959.31	14-327-259-3924
5261895	5	3.00	2959.31	14-327-259-3924
5279906	1	44.00	8167.50	14-904-963-2452
5279906	3	35.00	8167.50	14-904-963-2452
5411330	2	8.00	3272.81	14-417-990-7543
5411330	4	11.00	3272.81	14-417-990-7543
5438215	3	36.00	8798.96	14-131-930-7154
5438215	5	24.00	8798.96	14-131-930-7154
1380581	1	26.00	7654.31	14-136-924-5232
1387968	1	10.00	4111.55	15-762-622-4869
1387968	2	40.00	4111.55	15-762-622-4869
1387968	3	20.00	4111.55	15-762-622-4869
1414819	2	32.00	5037.38	15-576-732-3856
1556642	1	45.00	6709.90	15-817-180-1487
1556642	2	37.00	6709.90	15-817-180-1487
1556642	4	25.00	6709.90	15-817-180-1487
1570976	1	28.00	3386.64	15-745-585-8219
1570976	2	3.00	3386.64	15-745-585-8219
1691396	2	16.00	4545.27	15-206-809-2412
1728996	3	36.00	3269.15	15-592-777-5405
5485185	3	35.00	4176.16	15-485-851-8062
5508256	4	5.00	5765.45	14-747-913-9187
5570276	3	46.00	8543.41	15-521-953-9979
5570276	4	35.00	8543.41	15-521-953-9979
5570276	5	11.00	8543.41	15-521-953-9979
5598722	1	27.00	4804.57	14-454-146-3094
5598722	4	9.00	4804.57	14-454-146-3094
5598722	6	38.00	4804.57	14-454-146-3094
5607297	3	35.00	6902.62	14-942-154-3144
5613027	2	44.00	7654.31	14-136-924-5232
5713861	4	35.00	9617.34	15-120-999-7103
5777667	2	37.00	7979.48	14-432-882-6163
5988102	2	10.00	7882.14	15-412-179-5201
59104	4	1.00	9213.65	14-917-936-3356
59104	6	13.00	9213.65	14-917-936-3356
59104	7	19.00	9213.65	14-917-936-3356
1868837	1	47.00	7654.31	14-136-924-5232
1868837	2	49.00	7654.31	14-136-924-5232
1868837	3	45.00	7654.31	14-136-924-5232
1924547	5	31.00	9712.07	15-659-498-3817
1924547	7	27.00	9712.07	15-659-498-3817
2031334	2	49.00	3897.95	15-837-596-3061
2277345	1	20.00	3300.65	14-745-749-1701
2277345	2	14.00	3300.65	14-745-749-1701
2277345	3	39.00	3300.65	14-745-749-1701
2277345	4	41.00	3300.65	14-745-749-1701
2352325	1	25.00	4473.83	14-217-113-7074
2352325	4	32.00	4473.83	14-217-113-7074
2352325	5	23.00	4473.83	14-217-113-7074
2352325	7	19.00	4473.83	14-217-113-7074
166432	3	47.00	3687.37	14-368-827-9896
262789	1	38.00	6609.94	14-358-482-9613
269856	2	1.00	8167.50	14-904-963-2452
269856	3	7.00	8167.50	14-904-963-2452
269856	6	46.00	8167.50	14-904-963-2452
280326	1	39.00	7734.47	14-692-134-7795
297254	4	44.00	7979.48	14-432-882-6163
297254	6	26.00	7979.48	14-432-882-6163
365061	3	28.00	3272.81	14-417-990-7543
365061	4	40.00	3272.81	14-417-990-7543
559623	1	11.00	6323.82	15-442-371-8602
2145671	5	15.00	3731.54	15-634-942-5988
2145671	6	21.00	3731.54	15-634-942-5988
2200071	1	16.00	4213.74	14-740-990-2746
2218722	2	5.00	4501.74	14-975-487-8935
2286341	2	5.00	2997.09	14-797-810-8388
2286341	4	41.00	2997.09	14-797-810-8388
2286341	5	20.00	2997.09	14-797-810-8388
2286341	6	47.00	2997.09	14-797-810-8388
2370150	2	48.00	3535.57	14-609-696-9902
2384290	2	8.00	4947.78	15-928-785-8711
2396262	3	1.00	5406.05	15-448-837-5924
2408101	2	40.00	4501.74	14-975-487-8935
2551043	4	15.00	2928.70	15-675-414-5177
5614432	3	5.00	3931.74	15-161-464-2336
5614432	5	13.00	3931.74	15-161-464-2336
5735972	1	2.00	9918.57	14-866-198-6936
5761122	1	28.00	3942.58	14-769-230-8609
5801861	1	38.00	7335.91	15-236-244-5256
5801861	2	48.00	7335.91	15-236-244-5256
5829604	3	23.00	9054.76	15-305-265-1905
5829604	5	30.00	9054.76	15-305-265-1905
106054	1	18.00	3535.57	14-609-696-9902
106054	3	42.00	3535.57	14-609-696-9902
2879235	1	39.00	4470.24	15-697-419-3337
2937794	1	23.00	3872.86	15-230-827-4758
2937794	2	12.00	3872.86	15-230-827-4758
3039972	5	36.00	3415.14	15-588-683-6914
3197184	1	12.00	9311.46	15-371-300-3377
3246497	3	40.00	7057.96	14-457-841-9265
3246497	6	49.00	7057.96	14-457-841-9265
3377029	1	28.00	2928.70	15-675-414-5177
3377029	4	36.00	2928.70	15-675-414-5177
3398566	2	44.00	5748.17	14-101-523-4217
300513	1	18.00	4131.22	15-304-359-6322
312069	3	25.00	9537.14	14-530-965-7350
334564	1	26.00	6234.24	15-862-871-9165
334564	3	33.00	6234.24	15-862-871-9165
358373	1	44.00	6479.07	15-361-394-6195
379109	3	30.00	3942.58	14-769-230-8609
379109	4	45.00	3942.58	14-769-230-8609
433856	3	45.00	4473.83	14-217-113-7074
495590	1	21.00	4229.42	14-495-861-4689
495590	2	17.00	4229.42	14-495-861-4689
651268	4	40.00	9533.37	15-613-528-7811
740389	2	20.00	7177.32	14-539-679-4000
740389	3	41.00	7177.32	14-539-679-4000
740389	4	47.00	7177.32	14-539-679-4000
767041	1	3.00	4296.76	15-697-998-8432
767041	2	42.00	4296.76	15-697-998-8432
3688071	1	12.00	5765.45	14-747-913-9187
3688071	2	43.00	5765.45	14-747-913-9187
3688071	3	39.00	5765.45	14-747-913-9187
3688071	4	17.00	5765.45	14-747-913-9187
3697731	5	6.00	5858.48	14-209-883-5797
3729763	3	36.00	3396.57	14-624-973-2343
3729763	4	20.00	3396.57	14-624-973-2343
3729763	5	28.00	3396.57	14-624-973-2343
3772928	3	29.00	4501.74	14-975-487-8935
3820066	4	18.00	9562.82	15-940-929-4572
3878080	1	20.00	7306.70	15-441-897-3193
3878080	5	27.00	7306.70	15-441-897-3193
3970752	2	29.00	8125.51	15-174-926-1370
3975494	2	8.00	7278.08	15-728-899-3099
3975494	3	34.00	7278.08	15-728-899-3099
4008418	2	30.00	3300.82	14-194-736-4233
4089792	2	38.00	9213.65	14-917-936-3356
4134592	4	34.00	3892.55	14-777-583-7788
4134592	7	44.00	3892.55	14-777-583-7788
4272839	2	12.00	6923.03	15-446-842-5587
3514788	4	4.00	9907.18	14-876-203-8080
3514788	6	41.00	9907.18	14-876-203-8080
3802656	1	43.00	9017.42	14-852-565-5785
3901379	3	13.00	6479.07	15-361-394-6195
3901379	5	8.00	6479.07	15-361-394-6195
3901379	6	27.00	6479.07	15-361-394-6195
3916902	1	33.00	6902.62	14-942-154-3144
4008263	4	27.00	9054.76	15-305-265-1905
5240258	5	19.00	8543.41	15-521-953-9979
5316448	1	22.00	8798.96	14-131-930-7154
5376419	2	46.00	4473.83	14-217-113-7074
5481860	2	11.00	9732.92	14-326-286-2233
5540576	1	11.00	5950.86	15-102-635-4835
5540576	3	6.00	5950.86	15-102-635-4835
5612065	2	27.00	2866.83	14-128-190-5944
826020	1	30.00	6479.07	15-361-394-6195
834114	2	35.00	3300.78	15-601-657-7620
863361	3	40.00	9849.87	15-215-652-3459
863361	5	5.00	9849.87	15-215-652-3459
867815	3	39.00	7278.08	15-728-899-3099
870305	7	20.00	9017.42	14-852-565-5785
936353	2	33.00	9562.82	15-940-929-4572
1003269	6	39.00	6679.75	14-275-416-1669
1038503	3	35.00	3300.78	15-601-657-7620
1042119	2	45.00	9909.95	14-187-999-2001
1377092	1	31.00	4229.13	15-396-617-4261
1388293	1	31.00	5748.17	14-101-523-4217
4344576	1	25.00	3266.14	14-546-329-6898
4344576	2	18.00	3266.14	14-546-329-6898
4389282	1	44.00	4422.45	14-535-551-6255
4439781	3	41.00	5765.45	14-747-913-9187
4466369	2	30.00	9136.69	14-771-342-5974
4466369	3	13.00	9136.69	14-771-342-5974
4466369	6	26.00	9136.69	14-771-342-5974
4734306	1	17.00	8197.02	14-954-106-5020
4734306	2	40.00	8197.02	14-954-106-5020
4751589	1	46.00	9311.46	15-371-300-3377
4751589	5	50.00	9311.46	15-371-300-3377
4791236	5	3.00	7885.50	14-115-338-1002
4920866	2	6.00	3910.38	14-592-619-5323
1424263	1	2.00	3872.86	15-230-827-4758
1465121	2	3.00	8425.51	14-218-444-2269
1465121	3	28.00	8425.51	14-218-444-2269
1679814	2	37.00	8274.42	15-335-840-8369
1874533	1	19.00	8784.97	15-771-346-9199
1925540	2	22.00	7335.91	15-236-244-5256
1974595	4	26.00	3872.86	15-230-827-4758
1974595	5	32.00	3872.86	15-230-827-4758
4138213	1	19.00	9541.19	14-480-931-8567
4140036	3	7.00	7136.77	15-573-744-1843
4140036	4	48.00	7136.77	15-573-744-1843
4200485	2	41.00	4408.24	15-412-452-3738
4200485	4	40.00	4408.24	15-412-452-3738
4257508	3	18.00	3687.37	14-368-827-9896
4329888	3	37.00	8167.50	14-904-963-2452
4329888	5	22.00	8167.50	14-904-963-2452
4329888	6	5.00	8167.50	14-904-963-2452
4332677	4	38.00	7057.96	14-457-841-9265
4355110	2	32.00	4947.78	15-928-785-8711
4355110	5	4.00	4947.78	15-928-785-8711
4355110	6	26.00	4947.78	15-928-785-8711
4355110	7	37.00	4947.78	15-928-785-8711
4461318	1	42.00	4517.93	15-576-710-5323
4505506	1	49.00	8121.84	14-613-651-2263
4662500	1	15.00	9177.60	15-805-568-6053
4763457	3	1.00	4947.78	15-928-785-8711
4763457	5	22.00	4947.78	15-928-785-8711
4792707	2	22.00	5950.86	15-102-635-4835
4792707	4	14.00	5950.86	15-102-635-4835
4887875	2	41.00	8001.58	15-547-731-3012
4887875	7	18.00	8001.58	15-547-731-3012
4974465	1	13.00	3892.55	14-777-583-7788
4974465	4	21.00	3892.55	14-777-583-7788
5104101	3	11.00	6387.31	14-683-809-4484
5104101	4	39.00	6387.31	14-683-809-4484
1612197	1	24.00	3335.29	15-907-674-2046
1612197	6	35.00	3335.29	15-907-674-2046
1649089	4	7.00	3931.74	15-161-464-2336
1753255	3	35.00	4213.74	14-740-990-2746
1753255	4	25.00	4213.74	14-740-990-2746
1994369	1	43.00	4408.24	15-412-452-3738
2059810	3	29.00	4111.55	15-762-622-4869
2836133	3	47.00	6810.79	15-909-817-8433
2836133	4	27.00	6810.79	15-909-817-8433
2907780	4	48.00	8192.99	14-456-558-2152
2918499	4	39.00	8001.58	15-547-731-3012
3083616	2	31.00	6609.94	14-358-482-9613
3134049	1	40.00	9488.03	15-504-777-4418
3134049	2	7.00	9488.03	15-504-777-4418
3134049	4	24.00	9488.03	15-504-777-4418
3134049	7	24.00	9488.03	15-504-777-4418
3143937	2	22.00	3272.81	14-417-990-7543
3152481	3	41.00	6679.75	14-275-416-1669
3190563	1	41.00	7321.45	15-982-776-7843
3190563	2	39.00	7321.45	15-982-776-7843
3370179	5	15.00	2997.09	14-797-810-8388
3370179	7	33.00	2997.09	14-797-810-8388
3445893	1	39.00	6262.86	14-135-613-6056
3558113	1	37.00	4422.45	14-535-551-6255
3558113	2	14.00	4422.45	14-535-551-6255
3587397	1	30.00	4974.68	15-572-651-1323
3676034	4	34.00	7882.14	15-412-179-5201
3805092	2	15.00	7654.31	14-136-924-5232
5510819	6	46.00	9454.78	14-485-139-5142
5564097	3	29.00	5914.96	15-444-102-4105
5586403	2	47.00	3386.64	15-745-585-8219
5586403	3	23.00	3386.64	15-745-585-8219
5586403	4	48.00	3386.64	15-745-585-8219
5600896	2	33.00	7335.91	15-236-244-5256
5603975	2	1.00	6081.88	14-807-724-1438
5603975	4	2.00	6081.88	14-807-724-1438
5666755	4	4.00	8202.41	15-831-838-7460
5666755	6	22.00	8202.41	15-831-838-7460
5666755	7	32.00	8202.41	15-831-838-7460
5672997	1	37.00	5571.70	15-211-947-8620
5678754	2	35.00	7335.91	15-236-244-5256
5688995	4	18.00	9982.61	15-512-274-7108
5755204	1	15.00	7734.47	14-692-134-7795
5755204	2	8.00	7734.47	14-692-134-7795
5833796	1	50.00	6609.94	14-358-482-9613
5896512	1	22.00	7321.45	15-982-776-7843
5896512	6	17.00	7321.45	15-982-776-7843
4550880	5	13.00	8197.02	14-954-106-5020
4569890	1	15.00	4470.24	15-697-419-3337
4628005	4	31.00	6323.82	15-442-371-8602
4696705	3	8.00	7584.23	15-114-944-3465
4696705	4	6.00	7584.23	15-114-944-3465
4696705	5	26.00	7584.23	15-114-944-3465
4696705	7	46.00	7584.23	15-114-944-3465
4775588	5	31.00	3535.57	14-609-696-9902
4780743	4	32.00	8938.55	14-475-392-3307
4780743	5	47.00	8938.55	14-475-392-3307
4814471	2	14.00	5554.82	15-347-467-5168
4851494	1	11.00	7335.91	15-236-244-5256
4851494	3	4.00	7335.91	15-236-244-5256
4851494	5	43.00	7335.91	15-236-244-5256
4851494	7	11.00	7335.91	15-236-244-5256
4871808	6	25.00	9454.78	14-485-139-5142
4887552	1	30.00	4974.68	15-572-651-1323
278628	2	2.00	3448.10	15-956-730-8661
278628	6	23.00	3448.10	15-956-730-8661
346663	7	39.00	8798.96	14-131-930-7154
391301	1	28.00	9537.14	14-530-965-7350
391301	2	14.00	9537.14	14-530-965-7350
391301	3	44.00	9537.14	14-530-965-7350
422311	2	41.00	2935.31	14-281-851-2904
422311	3	14.00	2935.31	14-281-851-2904
440836	2	6.00	2997.09	14-797-810-8388
440836	5	18.00	2997.09	14-797-810-8388
508096	2	38.00	7177.32	14-539-679-4000
508096	4	3.00	7177.32	14-539-679-4000
618081	1	46.00	9562.82	15-940-929-4572
710722	2	24.00	3892.55	14-777-583-7788
731619	3	41.00	4131.22	15-304-359-6322
731619	5	43.00	4131.22	15-304-359-6322
731619	7	1.00	4131.22	15-304-359-6322
780164	2	36.00	7654.31	14-136-924-5232
780164	4	9.00	7654.31	14-136-924-5232
801095	3	28.00	9017.42	14-852-565-5785
801095	4	2.00	9017.42	14-852-565-5785
801095	6	25.00	9017.42	14-852-565-5785
833538	1	18.00	8380.17	15-193-628-3489
3950564	4	28.00	9712.07	15-659-498-3817
4072773	2	50.00	9454.78	14-485-139-5142
4107458	1	10.00	7979.48	14-432-882-6163
4107458	3	13.00	7979.48	14-432-882-6163
4123559	2	10.00	8167.50	14-904-963-2452
4123559	4	8.00	8167.50	14-904-963-2452
4169252	2	37.00	5638.77	14-969-748-4234
4169252	4	37.00	5638.77	14-969-748-4234
4174434	3	35.00	4111.55	15-762-622-4869
4174434	4	26.00	4111.55	15-762-622-4869
4179361	2	10.00	7654.31	14-136-924-5232
4253348	1	49.00	2928.70	15-675-414-5177
4253348	2	16.00	2928.70	15-675-414-5177
4287169	1	19.00	9280.84	15-990-382-4805
4287169	2	6.00	9280.84	15-990-382-4805
4471809	2	18.00	7734.47	14-692-134-7795
5130145	6	6.00	9207.16	14-756-259-6379
5208421	1	14.00	9454.78	14-485-139-5142
5208421	2	37.00	9454.78	14-485-139-5142
5208421	3	37.00	9454.78	14-485-139-5142
5231589	1	49.00	7885.50	14-115-338-1002
5255236	3	10.00	7177.32	14-539-679-4000
5277699	3	43.00	8167.50	14-904-963-2452
5277699	7	40.00	8167.50	14-904-963-2452
5388738	2	44.00	5173.56	15-713-560-4710
5388738	5	38.00	5173.56	15-713-560-4710
5388738	7	44.00	5173.56	15-713-560-4710
5517923	1	24.00	2959.31	14-327-259-3924
5641826	5	7.00	4111.55	15-762-622-4869
5668129	1	34.00	4501.74	14-975-487-8935
5668129	3	25.00	4501.74	14-975-487-8935
5668129	5	49.00	4501.74	14-975-487-8935
5668129	6	29.00	4501.74	14-975-487-8935
955104	3	14.00	9982.61	15-512-274-7108
1195302	1	19.00	6398.44	15-989-891-6729
1226497	1	32.00	2866.83	14-128-190-5944
1341794	2	14.00	8425.51	14-218-444-2269
1380581	5	19.00	7654.31	14-136-924-5232
1474276	3	43.00	4960.17	14-905-307-6171
1474276	4	46.00	4960.17	14-905-307-6171
1474276	5	41.00	4960.17	14-905-307-6171
1556642	3	36.00	6709.90	15-817-180-1487
53760	4	16.00	5933.79	15-670-698-1730
53760	6	18.00	5933.79	15-670-698-1730
126468	1	36.00	6679.75	14-275-416-1669
240294	1	26.00	4131.22	15-304-359-6322
240294	2	45.00	4131.22	15-304-359-6322
240294	3	45.00	4131.22	15-304-359-6322
240294	5	48.00	4131.22	15-304-359-6322
240294	6	50.00	4131.22	15-304-359-6322
299104	1	26.00	8255.77	15-581-478-1018
299104	3	27.00	8255.77	15-581-478-1018
323587	1	24.00	2935.31	14-281-851-2904
518467	1	37.00	4947.78	15-928-785-8711
518467	4	7.00	4947.78	15-928-785-8711
595170	4	25.00	3396.57	14-624-973-2343
4837248	4	9.00	3415.14	15-588-683-6914
4884864	1	2.00	8651.85	15-575-664-2598
4981254	4	4.00	7463.88	15-196-218-4924
5018659	1	5.00	8192.99	14-456-558-2152
5081697	4	15.00	6709.90	15-817-180-1487
1691396	1	4.00	4545.27	15-206-809-2412
1728996	6	45.00	3269.15	15-592-777-5405
5235972	7	42.00	3247.92	15-646-384-2302
5279906	5	31.00	8167.50	14-904-963-2452
5279906	7	5.00	8167.50	14-904-963-2452
5396835	1	42.00	2928.70	15-675-414-5177
5438215	2	35.00	8798.96	14-131-930-7154
5438215	4	38.00	8798.96	14-131-930-7154
5438215	6	28.00	8798.96	14-131-930-7154
5485185	4	9.00	4176.16	15-485-851-8062
5492384	1	29.00	4176.16	15-485-851-8062
5508256	1	37.00	5765.45	14-747-913-9187
5517923	2	20.00	2959.31	14-327-259-3924
5517923	3	11.00	2959.31	14-327-259-3924
5570276	1	34.00	8543.41	15-521-953-9979
5570276	2	50.00	8543.41	15-521-953-9979
5570276	6	24.00	8543.41	15-521-953-9979
5598722	5	4.00	4804.57	14-454-146-3094
5604486	3	5.00	3872.86	15-230-827-4758
5607297	2	1.00	6902.62	14-942-154-3144
5613027	1	36.00	7654.31	14-136-924-5232
5641826	2	43.00	4111.55	15-762-622-4869
5687236	1	31.00	5950.86	15-102-635-4835
5687236	2	44.00	5950.86	15-102-635-4835
5713861	1	28.00	9617.34	15-120-999-7103
5714274	1	49.00	6968.92	14-616-809-9900
5714274	2	7.00	6968.92	14-616-809-9900
5043201	1	47.00	8651.85	15-575-664-2598
5098914	4	36.00	9017.42	14-852-565-5785
5232551	4	24.00	4296.76	15-697-998-8432
5412323	6	49.00	6960.45	14-436-997-2515
5435013	2	5.00	8387.59	14-697-436-6330
5618307	1	30.00	3535.57	14-609-696-9902
5618307	3	41.00	3535.57	14-609-696-9902
5618307	4	23.00	3535.57	14-609-696-9902
2261984	4	21.00	8255.77	15-581-478-1018
2486598	4	39.00	5439.44	14-650-555-5310
2539047	2	29.00	3300.82	14-194-736-4233
2736166	1	25.00	9207.16	14-756-259-6379
2736166	2	25.00	9207.16	14-756-259-6379
2736166	3	4.00	9207.16	14-756-259-6379
2736166	5	15.00	9207.16	14-756-259-6379
5957796	1	28.00	3892.55	14-777-583-7788
5957796	2	17.00	3892.55	14-777-583-7788
5987175	7	30.00	5173.56	15-713-560-4710
7366	1	19.00	8255.77	15-581-478-1018
59104	5	26.00	9213.65	14-917-936-3356
75493	2	32.00	9136.69	14-771-342-5974
75493	3	20.00	9136.69	14-771-342-5974
75493	4	7.00	9136.69	14-771-342-5974
141671	1	20.00	7541.05	15-483-251-8603
141671	2	32.00	7541.05	15-483-251-8603
141671	3	7.00	7541.05	15-483-251-8603
166432	2	6.00	3687.37	14-368-827-9896
166432	4	25.00	3687.37	14-368-827-9896
166432	5	24.00	3687.37	14-368-827-9896
262789	2	38.00	6609.94	14-358-482-9613
262789	3	46.00	6609.94	14-358-482-9613
262789	4	43.00	6609.94	14-358-482-9613
262789	5	31.00	6609.94	14-358-482-9613
269856	1	32.00	8167.50	14-904-963-2452
269856	5	10.00	8167.50	14-904-963-2452
297254	1	48.00	7979.48	14-432-882-6163
639460	2	16.00	7541.05	15-483-251-8603
647617	2	28.00	4501.74	14-975-487-8935
647617	3	23.00	4501.74	14-975-487-8935
669442	1	11.00	7541.05	15-483-251-8603
669442	5	30.00	7541.05	15-483-251-8603
815621	1	46.00	7537.16	15-856-649-3113
815621	3	7.00	7537.16	15-856-649-3113
815621	4	14.00	7537.16	15-856-649-3113
815621	5	24.00	7537.16	15-856-649-3113
815621	6	23.00	7537.16	15-856-649-3113
815621	7	35.00	7537.16	15-856-649-3113
1006438	1	41.00	2959.31	14-327-259-3924
1031204	4	44.00	3756.81	15-786-676-9208
1057571	1	35.00	4663.96	15-245-380-4368
1072001	3	46.00	9918.57	14-866-198-6936
1072001	6	13.00	9918.57	14-866-198-6936
1072001	7	37.00	9918.57	14-866-198-6936
1192231	1	29.00	2866.83	14-128-190-5944
1192231	5	26.00	2866.83	14-128-190-5944
5629447	4	47.00	8387.59	14-697-436-6330
