l_orderkey	l_linenumber	l_quantity
1473088	1	2.00
1484452	1	3.00
1517959	1	4.00
1522880	1	8.00
1677158	1	6.00
1689219	1	3.00
1709856	1	4.00
1731748	1	1.00
1735429	1	2.00
1737248	1	2.00
1747809	1	4.00
1795300	1	1.00
1814116	1	2.00
1828997	1	4.00
1840964	1	4.00
1874245	2	2.00
1889472	1	5.00
1897989	1	2.00
1905446	1	4.00
1909732	1	3.00
1917446	1	1.00
1933602	1	2.00
1941382	1	5.00
1945600	1	2.00
1984932	1	3.00
2004354	1	1.00
2009472	1	5.00
2039718	1	2.00
2046560	1	4.00
2077446	1	7.00
2088577	1	3.00
2146529	1	4.00
2152705	1	2.00
2152705	2	2.00
2153831	1	4.00
2184708	1	1.00
2273665	1	5.00
2278149	1	5.00
2309537	1	3.00
2310020	1	3.00
2337671	1	6.00
2376454	1	2.00
2399302	1	3.00
2425121	1	1.00
2446563	1	5.00
2463619	1	2.00
2474049	1	8.00
2484039	1	3.00
2484101	1	1.00
2499425	1	6.00
2518370	1	3.00
2519461	2	1.00
2549155	2	3.00
2568993	1	3.00
2602786	1	3.00
2610758	1	4.00
2617511	1	1.00
2644868	1	5.00
2674817	1	2.00
2697344	1	4.00
2737605	1	1.00
2763847	1	4.00
2773607	1	1.00
2784352	1	2.00
2838178	1	4.00
2848516	1	3.00
2873762	1	1.00
2920103	1	1.00
2926979	1	5.00
2938208	1	3.00
2950214	1	2.00
2969859	1	5.00
2989282	1	3.00
2995239	1	2.00
3007078	1	3.00
3023042	1	4.00
3027138	1	5.00
3054499	1	6.00
3062050	1	4.00
3082919	1	6.00
3085315	1	1.00
3087877	1	4.00
3096132	1	2.00
3121281	1	5.00
3137607	1	3.00
3170085	1	6.00
3172867	2	1.00
3241092	1	7.00
3266055	1	1.00
3277316	1	3.00
3280611	1	5.00
3281990	1	3.00
3287586	1	5.00
3289504	1	4.00
3310051	1	2.00
3333475	1	7.00
3358343	1	1.00
3380005	1	4.00
3399236	1	2.00
3402212	1	4.00
3445796	1	3.00
3447202	1	2.00
3469376	1	4.00
3491939	1	1.00
3504965	1	6.00
3563969	1	4.00
3588805	1	1.00
3591203	1	5.00
3591748	1	7.00
3618882	1	1.00
3637956	1	2.00
3657636	1	2.00
3676710	1	4.00
3691590	1	2.00
3734119	1	6.00
3749027	1	3.00
3798977	1	3.00
3805283	1	5.00
3808007	1	3.00
3810914	1	1.00
3816070	1	5.00
3817063	1	1.00
3831938	1	1.00
3849730	1	4.00
3881702	1	2.00
3900579	1	2.00
3901312	1	3.00
3932901	1	5.00
3937217	2	1.00
3953954	1	3.00
3959618	1	4.00
3964644	1	3.00
3988454	1	4.00
4030917	1	6.00
4094499	1	3.00
4110021	1	6.00
4110501	1	5.00
4127170	1	1.00
4167200	1	3.00
4169057	1	1.00
4197123	1	2.00
4235525	1	7.00
4237410	1	2.00
4255012	1	2.00
4261670	1	1.00
4264451	1	2.00
4265569	1	3.00
4279141	1	7.00
4285697	1	3.00
4304133	1	5.00
4382881	1	1.00
4386628	1	4.00
4427911	1	2.00
4430535	1	6.00
4471975	1	1.00
4498052	1	3.00
4517473	1	3.00
4527813	1	5.00
4537895	1	4.00
4579680	1	2.00
4595463	1	5.00
4647747	1	4.00
4658373	1	2.00
4704417	1	2.00
4705158	1	1.00
4777507	1	7.00
4784834	1	1.00
4864225	1	6.00
4866183	1	1.00
4874117	1	2.00
4875012	1	5.00
4882339	1	7.00
4884099	1	3.00
4892801	1	1.00
4911585	2	2.00
4974179	1	3.00
4994886	1	3.00
5015266	1	4.00
5016199	1	2.00
5043011	1	3.00
5048197	1	1.00
5073156	1	7.00
5080546	1	5.00
5098086	1	6.00
5157445	1	4.00
5164615	1	3.00
5172163	1	6.00
5177799	1	1.00
5193157	1	3.00
5196993	1	3.00
5206978	1	5.00
5313827	1	7.00
5337059	1	4.00
5341510	1	3.00
5348196	1	5.00
5352839	1	1.00
5379942	1	7.00
5395201	1	4.00
5403879	1	1.00
5404805	1	3.00
5418432	1	5.00
5436007	1	5.00
5443777	1	4.00
5447878	1	1.00
5448708	1	4.00
703109	1	1.00
735527	1	5.00
746401	1	1.00
785217	1	3.00
798567	1	2.00
802178	1	4.00
817988	1	3.00
856262	1	1.00
887042	1	1.00
918210	1	5.00
927681	1	4.00
929638	1	1.00
940962	1	1.00
999746	1	2.00
1001319	1	6.00
1017990	1	2.00
1032166	1	2.00
1075590	1	1.00
1083041	1	4.00
1087749	1	4.00
1094247	1	4.00
1100640	1	3.00
1141893	1	1.00
1167174	1	3.00
1197764	1	3.00
1199684	1	3.00
1200580	1	4.00
1254438	1	2.00
1276387	1	5.00
5479268	1	5.00
5500356	1	1.00
5504870	1	1.00
5506915	1	5.00
5536517	1	8.00
5562150	1	4.00
5576935	1	1.00
5597698	1	2.00
5628166	1	1.00
5650787	1	4.00
5654753	1	3.00
5658273	1	4.00
5663399	1	3.00
5667911	1	7.00
5669952	2	1.00
5698247	1	1.00
5703873	1	1.00
5745222	1	4.00
5758049	1	5.00
5764224	1	2.00
5764934	1	1.00
5798917	1	3.00
5808673	1	3.00
5817856	1	1.00
5853223	1	4.00
5892962	1	1.00
5939776	1	1.00
5959042	1	2.00
5960001	1	4.00
5973796	1	2.00
5998022	1	3.00
28804	1	4.00
72998	1	5.00
82274	1	2.00
93697	1	4.00
106306	1	1.00
127975	1	6.00
144070	1	2.00
145123	1	7.00
161024	1	2.00
161024	2	1.00
188417	1	1.00
194246	1	5.00
214146	1	5.00
288449	1	2.00
316133	1	1.00
322407	1	2.00
329283	1	4.00
367330	1	3.00
414049	1	1.00
429863	1	1.00
485760	1	6.00
504160	1	3.00
537702	1	1.00
556421	1	4.00
568103	1	3.00
618085	1	7.00
623620	1	3.00
642308	1	5.00
683142	1	1.00
687110	1	3.00
704325	1	3.00
713313	1	3.00
724007	1	2.00
730310	1	7.00
734276	1	3.00
800420	1	3.00
823201	1	1.00
861382	1	1.00
877861	1	5.00
884354	1	3.00
892548	1	5.00
916935	1	4.00
937377	1	3.00
992007	1	1.00
997248	1	4.00
1006880	1	5.00
1012196	1	8.00
1022083	1	3.00
1026727	1	2.00
1038756	1	3.00
1091107	1	6.00
1093636	1	6.00
1109504	1	2.00
1132736	1	3.00
1149255	1	2.00
1160418	1	1.00
1170146	1	5.00
1194434	1	4.00
1239527	1	7.00
1255844	1	2.00
1265670	1	6.00
1295557	1	7.00
1306311	1	3.00
1318177	1	2.00
1336002	1	1.00
1358404	1	4.00
1444096	1	5.00
1461666	1	2.00
1463847	1	1.00
1467012	1	1.00
1498817	1	4.00
1544262	1	3.00
1549377	1	1.00
1549377	2	2.00
1552582	1	2.00
1556036	1	4.00
1632032	1	4.00
1639012	1	1.00
1676449	1	6.00
1687776	1	6.00
1697444	1	2.00
1764324	1	3.00
1764838	1	3.00
1771619	1	2.00
1773888	1	3.00
1780640	1	5.00
1797447	1	1.00
1809127	1	2.00
1809954	1	3.00
1820067	1	4.00
1830629	1	1.00
1832992	1	1.00
1855297	1	1.00
1868708	1	3.00
1898691	1	5.00
1933254	1	5.00
1940228	1	3.00
1958565	1	1.00
1961732	1	3.00
1988551	1	3.00
2019457	1	4.00
2028544	1	5.00
1329536	1	1.00
1377280	1	5.00
1380903	1	4.00
1381766	1	5.00
1384997	1	3.00
1393639	1	7.00
1417472	1	7.00
1450275	1	2.00
1465540	1	4.00
1468037	1	1.00
1477536	1	2.00
1495392	1	1.00
1502757	1	1.00
1522279	1	3.00
1532801	1	1.00
1614176	1	3.00
1617313	1	4.00
1684674	1	1.00
1740678	1	1.00
1759938	1	3.00
1806432	2	3.00
1862850	1	5.00
1869221	1	8.00
1881121	1	4.00
1887042	1	1.00
1898210	1	1.00
1906983	2	1.00
1957219	1	1.00
1974529	1	2.00
1977123	1	3.00
1983939	1	2.00
2019366	1	2.00
2035142	1	6.00
2050439	1	2.00
2124231	1	3.00
2185059	1	4.00
2205025	1	1.00
2206631	1	4.00
2214213	1	6.00
2232225	1	1.00
2265351	1	4.00
2278434	1	1.00
2283909	1	2.00
2287559	1	1.00
2334503	1	4.00
2351041	1	2.00
2371492	1	1.00
2383909	1	1.00
2391141	1	1.00
2410343	1	2.00
2411333	1	2.00
2424512	1	2.00
2449765	1	2.00
2453317	1	1.00
2454372	1	3.00
2459555	1	1.00
2503013	1	1.00
2512773	1	5.00
2515847	1	2.00
2551366	1	4.00
2553767	1	5.00
2563362	1	1.00
2613479	1	4.00
2638435	1	4.00
2657095	1	6.00
2692197	1	5.00
2698243	1	3.00
2701377	1	5.00
2727680	1	2.00
2760644	1	3.00
2770562	1	1.00
2774277	1	5.00
2796450	1	4.00
2821765	1	5.00
2841830	1	3.00
2860932	1	5.00
2863073	1	3.00
2913511	1	5.00
2931235	1	2.00
2967109	1	1.00
2971683	1	1.00
3013764	1	2.00
3024837	1	5.00
3048930	1	3.00
3069440	1	2.00
3074117	1	3.00
3138848	1	4.00
3152167	1	4.00
3161539	2	4.00
3171363	1	3.00
3218145	1	2.00
3221474	1	3.00
3227811	1	6.00
3278820	1	2.00
3292096	1	5.00
3308066	1	2.00
3334247	1	2.00
3354722	1	1.00
3365126	1	5.00
3400231	1	3.00
3406754	1	3.00
3424485	1	5.00
3491776	1	1.00
3504871	1	5.00
3506944	1	4.00
3510599	1	1.00
3510724	1	1.00
3530951	1	1.00
3562245	1	5.00
3569536	1	3.00
3591170	1	8.00
3597060	1	2.00
3602208	1	1.00
3608070	1	2.00
3619426	1	5.00
3621638	1	2.00
3628549	1	4.00
3633255	1	2.00
3649889	1	2.00
3651744	1	3.00
3653376	1	4.00
3666215	1	2.00
3677729	1	3.00
3680679	1	6.00
3681507	1	3.00
3717379	1	3.00
3725958	1	5.00
3732293	1	4.00
3742695	1	3.00
3778080	1	2.00
3836998	1	5.00
3921346	1	7.00
4000384	1	1.00
4036391	1	4.00
4092389	1	4.00
4103873	1	1.00
4117477	1	2.00
4146304	1	5.00
4158244	1	1.00
4173989	1	4.00
4181474	2	1.00
4196032	1	2.00
4205955	1	2.00
4219522	1	2.00
4233507	1	5.00
4250118	1	2.00
4299396	1	2.00
4302053	1	5.00
4335108	1	6.00
4342502	1	3.00
4342502	2	1.00
4412580	1	5.00
4420231	1	7.00
4439715	1	2.00
4445536	1	1.00
4472613	1	4.00
4492484	1	1.00
4513185	1	4.00
4521124	1	6.00
4522529	2	4.00
4526658	1	1.00
2051555	1	3.00
2052033	1	5.00
2068707	1	1.00
2094534	1	4.00
2110562	1	2.00
2115845	1	5.00
2127812	1	2.00
2145088	1	4.00
2186081	1	1.00
2194721	1	3.00
2217318	1	2.00
2240035	1	5.00
2242051	1	1.00
2261413	1	2.00
2275557	1	3.00
2291233	1	1.00
2299622	1	1.00
2306849	1	2.00
2322432	1	1.00
2358534	1	4.00
2360388	1	4.00
2451456	1	3.00
2471009	1	1.00
2519461	1	1.00
2524035	1	6.00
2549155	1	1.00
2550914	1	4.00
2565443	1	6.00
2566916	1	4.00
2571460	1	2.00
2593441	1	1.00
2603713	1	5.00
2609665	1	3.00
2614912	1	7.00
2644641	1	5.00
2662597	1	1.00
2666759	1	3.00
4539843	1	7.00
4554945	1	1.00
4571623	1	2.00
4591237	1	1.00
4632226	1	2.00
4636933	1	6.00
4646148	1	6.00
4656290	1	2.00
4660677	1	4.00
4696802	1	6.00
4721701	1	3.00
4755430	1	1.00
4805604	1	1.00
4808803	1	5.00
4922275	1	2.00
4969089	1	3.00
4974759	1	1.00
4988899	1	5.00
4992839	1	4.00
5009381	1	3.00
5041507	1	2.00
5133028	1	3.00
2701760	1	4.00
2714338	1	4.00
2721894	1	4.00
2743495	1	3.00
2751072	1	6.00
2841600	1	3.00
2846052	1	4.00
2868674	1	1.00
2873668	1	3.00
2875142	1	3.00
2880964	1	2.00
2923331	1	6.00
2959681	1	8.00
2968032	1	2.00
2988643	1	2.00
3024801	1	6.00
3046599	1	1.00
3069826	1	1.00
3071010	1	4.00
3091553	1	3.00
3161348	1	3.00
3198337	1	3.00
3220229	1	3.00
3235589	1	1.00
3267973	1	7.00
3281478	1	1.00
5186087	1	4.00
5245479	1	1.00
5274273	1	3.00
5299399	1	2.00
5329764	1	3.00
5352932	1	5.00
5356101	1	2.00
5369793	1	6.00
5371425	1	4.00
5408902	1	3.00
5436227	1	1.00
5443585	1	6.00
5445829	1	4.00
5459431	1	4.00
5460577	1	3.00
5461152	1	1.00
5464263	1	2.00
5477601	1	2.00
5482976	1	8.00
5484644	1	6.00
5501696	1	4.00
5526407	1	6.00
5542082	1	4.00
5547106	1	1.00
5549987	1	4.00
5565156	1	6.00
5600837	1	2.00
5605283	1	1.00
5609030	1	3.00
5621733	1	3.00
5631172	1	4.00
5667815	1	3.00
5670848	1	2.00
5672832	1	1.00
5695782	1	5.00
5697057	1	2.00
5732868	1	2.00
5734657	1	7.00
5791200	1	6.00
5794567	1	6.00
5797158	1	7.00
5799939	1	2.00
5832644	1	2.00
5836391	1	1.00
5856449	2	2.00
5867140	1	3.00
5892357	1	1.00
5899716	1	2.00
5905572	1	4.00
5915649	1	3.00
5938464	1	6.00
10628	1	4.00
10854	1	3.00
17575	1	6.00
101922	1	3.00
121927	1	4.00
135584	1	4.00
168165	1	2.00
173446	1	5.00
191392	2	3.00
221191	1	3.00
241861	1	1.00
244576	1	1.00
246627	1	2.00
303460	1	4.00
305830	1	1.00
320228	1	2.00
355266	1	1.00
366883	1	2.00
367586	1	2.00
368838	1	4.00
373345	1	2.00
416802	1	4.00
418243	1	2.00
420738	1	3.00
436513	1	7.00
453159	1	5.00
3324420	1	4.00
3341380	1	1.00
3351718	1	8.00
3380071	1	2.00
3389475	1	2.00
3399781	1	2.00
3440646	1	4.00
3463301	1	4.00
3465127	1	4.00
3509895	1	1.00
3509895	2	4.00
3519940	1	4.00
3543618	1	3.00
3559653	1	3.00
3584512	1	1.00
3592229	1	5.00
3682756	2	1.00
3696581	1	3.00
3708422	1	3.00
3729793	1	5.00
3740166	1	1.00
3745539	1	3.00
3758050	1	2.00
3759777	1	5.00
3763783	1	2.00
3773216	1	3.00
3804421	1	2.00
3811718	1	1.00
3817063	2	4.00
3817223	1	5.00
3826660	1	4.00
3827425	1	1.00
3847397	2	3.00
3866182	1	4.00
3866787	1	4.00
3868641	1	4.00
3876773	1	4.00
3884771	1	4.00
3919364	1	4.00
3966435	1	1.00
498979	1	2.00
565735	1	1.00
567751	1	1.00
617446	1	7.00
617798	1	2.00
628130	1	3.00
632161	1	6.00
723461	1	1.00
813733	1	5.00
821504	1	3.00
863106	1	3.00
885025	1	7.00
900643	1	3.00
914912	1	4.00
919495	1	1.00
931809	1	4.00
958661	1	2.00
982497	1	1.00
986048	1	4.00
1036516	1	4.00
1064227	1	1.00
1097026	1	6.00
1098725	1	1.00
1104386	1	4.00
1120678	1	1.00
1160836	1	6.00
1178882	1	1.00
1178882	2	1.00
1190819	1	6.00
1202373	1	1.00
1207905	1	1.00
1226981	1	1.00
1230055	1	1.00
1246886	1	1.00
1289699	1	6.00
1325762	1	6.00
1332453	2	6.00
1361089	1	3.00
1389057	1	5.00
1393349	1	5.00
1415139	1	5.00
1440256	1	1.00
1442817	1	5.00
1462560	1	1.00
1480801	1	2.00
1490469	1	2.00
1504387	1	5.00
1513024	1	6.00
1529764	1	1.00
1551106	1	5.00
1592514	1	6.00
1609828	1	1.00
1610049	1	3.00
1635810	2	6.00
1648487	1	1.00
1709895	1	5.00
1744738	1	4.00
1811045	1	5.00
1836161	1	2.00
1858469	1	4.00
1875456	1	1.00
1884098	2	3.00
1890277	1	5.00
1934502	1	3.00
1971841	1	5.00
1974148	1	4.00
1980258	1	5.00
1982471	1	2.00
1985827	1	5.00
2041413	1	5.00
2045220	1	5.00
2072006	1	4.00
2102721	1	4.00
2146439	1	4.00
2156455	1	1.00
2192998	1	3.00
2197152	1	2.00
2228390	1	3.00
2294080	1	5.00
2295522	1	2.00
2314688	1	4.00
2331876	1	2.00
2355237	1	3.00
2365670	1	2.00
2424036	1	4.00
2457318	1	2.00
2504257	1	3.00
2513954	1	4.00
2529220	1	2.00
2542661	1	5.00
2577634	1	3.00
2594144	1	2.00
3987431	1	1.00
3989380	1	4.00
4015008	1	2.00
4029889	1	2.00
4061863	1	2.00
4089926	1	1.00
4112647	1	2.00
4141189	1	3.00
4152544	1	4.00
4246851	1	3.00
4270405	1	5.00
4271682	1	4.00
4298048	1	4.00
4314051	1	2.00
4333062	1	4.00
4353698	1	2.00
4370054	1	5.00
4379108	1	3.00
4403776	1	3.00
4454947	1	1.00
4479748	2	4.00
4538535	1	4.00
4549575	1	1.00
4552514	1	7.00
2622977	1	3.00
2642627	1	1.00
2650018	1	1.00
2654531	1	2.00
2705568	1	4.00
2730979	1	4.00
2739879	1	5.00
2773986	1	3.00
2803777	1	4.00
2804960	1	2.00
2837735	1	1.00
2844706	1	5.00
2930532	1	2.00
2945922	1	4.00
2964228	1	5.00
3013316	1	2.00
3015009	1	5.00
3053799	1	1.00
3093408	1	5.00
3097670	1	1.00
3137636	1	1.00
3151590	1	1.00
3154694	1	3.00
3160774	1	4.00
3164262	1	5.00
3186054	1	3.00
3240003	1	3.00
3305603	1	1.00
3307072	1	1.00
4616322	1	1.00
4635909	1	5.00
4643078	1	4.00
4669798	1	2.00
4696067	1	4.00
4701445	1	7.00
4706496	2	2.00
4719072	1	2.00
4750564	1	1.00
4761923	1	4.00
4780290	1	2.00
4785157	1	6.00
4794369	1	3.00
4800165	1	4.00
4809378	1	2.00
4823303	1	2.00
4861026	1	2.00
4877831	1	1.00
4886949	1	4.00
4893568	1	4.00
4923106	1	1.00
4953958	1	6.00
4988962	1	3.00
4994211	1	2.00
5008451	1	1.00
5038819	1	6.00
5043361	2	4.00
5064708	1	5.00
5074208	1	1.00
5079169	1	5.00
5088388	1	4.00
5140707	1	2.00
5178919	1	2.00
5206596	1	5.00
5219106	1	5.00
5229410	1	1.00
3315750	1	2.00
3332550	1	1.00
3332867	1	6.00
3336002	1	6.00
3366855	1	4.00
3377670	1	3.00
3542498	1	1.00
3573601	1	4.00
3577024	1	1.00
3588423	1	3.00
3608070	2	5.00
3616451	1	2.00
3632836	1	2.00
3638465	1	3.00
3691650	1	6.00
3696870	1	4.00
3715558	1	4.00
3794983	1	2.00
3837383	1	4.00
3846019	1	4.00
3863974	1	3.00
3868773	1	4.00
3869984	1	3.00
3910373	1	4.00
3910948	1	6.00
3926817	1	1.00
3934181	1	2.00
3968993	1	4.00
3971587	1	3.00
3975328	1	3.00
3979427	1	2.00
4001701	1	1.00
4019043	1	8.00
l_orderkey	l_linenumber	l_quantity
3924263	1	1.00
2456007	1	1.00
2544966	1	1.00
4682020	1	1.00
4978754	1	1.00
2825991	1	1.00
3372901	1	1.00
4044675	1	1.00
4258752	1	1.00
3806178	1	1.00
3832897	1	1.00
3932770	1	1.00
5196131	1	1.00
5414406	1	1.00
5529216	1	1.00
5753475	1	1.00
5850817	1	1.00
379746	1	1.00
4744679	1	1.00
4796356	1	1.00
5109282	1	1.00
379872	1	1.00
1067905	1	1.00
1965511	1	1.00
2580548	1	2.00
2696611	1	1.00
4822021	1	1.00
514817	1	1.00
739936	1	1.00
5494050	1	1.00
1070501	1	1.00
1680258	1	1.00
5038855	1	1.00
1551264	1	1.00
1838437	1	1.00
2234337	1	1.00
1004100	1	2.00
1769158	1	1.00
1773985	1	1.00
2249127	1	1.00
2449733	1	1.00
5369892	1	1.00
3158914	1	1.00
3255809	1	1.00
3260870	1	1.00
3485858	1	1.00
3987716	1	1.00
4182695	1	1.00
3109409	1	1.00
3454791	1	1.00
3371778	1	1.00
3776838	1	1.00
3967107	1	1.00
3423617	1	1.00
3513572	1	1.00
3815233	1	1.00
4819843	1	1.00
4533954	1	1.00
4676096	1	1.00
37415	1	1.00
168866	1	1.00
5424998	1	1.00
5745543	1	1.00
569668	1	1.00
164768	1	1.00
435174	1	1.00
494215	1	1.00
520065	1	1.00
626913	1	1.00
642726	1	1.00
847845	1	1.00
1607875	1	1.00
889991	1	1.00
979808	1	1.00
4021792	1	1.00
5358566	1	1.00
1784293	1	1.00
2240609	1	1.00
2960704	1	1.00
5678980	1	1.00
5803458	1	1.00
531907	1	1.00
1711234	1	1.00
3206914	1	1.00
2776807	1	1.00
2948678	1	1.00
5987367	1	1.00
3408006	1	1.00
3408768	1	1.00
3464359	1	1.00
3626978	1	1.00
3924003	1	1.00
4221733	1	1.00
5089862	1	1.00
5677250	1	1.00
5998880	1	1.00
230213	1	1.00
401920	1	1.00
5951972	1	1.00
70149	1	1.00
811265	1	1.00
2721666	1	1.00
2728996	1	1.00
2989607	1	1.00
4388800	1	1.00
3412390	1	1.00
3764642	1	1.00
1167458	1	1.00
1221347	1	2.00
1626375	1	1.00
4117734	1	1.00
4123586	1	1.00
4974944	1	1.00
5220227	1	1.00
5355015	1	1.00
1872709	1	1.00
2242823	1	1.00
5541222	1	1.00
4980007	1	1.00
719845	1	1.00
854240	1	1.00
2700359	1	1.00
2762049	1	1.00
1397383	1	1.00
1576230	1	1.00
1607042	1	1.00
5311140	1	1.00
1975041	1	1.00
2262887	1	1.00
2293250	1	1.00
3412068	1	1.00
3589925	1	1.00
2681251	1	1.00
3825762	1	1.00
5149765	1	1.00
5213152	1	1.00
5429603	1	2.00
4748288	1	1.00
4839556	1	1.00
5364193	1	1.00
5504199	1	1.00
746401	1	1.00
856262	1	1.00
929638	1	1.00
5822276	1	1.00
1329536	1	1.00
1468037	1	1.00
353575	1	1.00
493217	1	1.00
638176	1	1.00
1957219	1	1.00
2205025	1	1.00
2278434	1	1.00
2287559	1	1.00
607429	1	1.00
3491776	1	1.00
3621638	1	2.00
3778080	1	2.00
1232513	1	1.00
4445536	1	1.00
4526658	1	1.00
3062145	1	1.00
4765828	1	1.00
4820262	1	1.00
4982752	1	1.00
4591237	1	1.00
5547106	1	1.00
4689603	1	1.00
2016967	1	1.00
2026370	1	1.00
5836391	1	1.00
305830	1	1.00
4911939	1	1.00
5181571	1	1.00
723461	1	1.00
1207905	1	1.00
1440256	1	1.00
1609828	1	1.00
3174469	1	1.00
3483847	1	2.00
284837	1	1.00
2650018	1	1.00
1024742	1	1.00
1336805	1	1.00
3332550	1	1.00
4128960	1	1.00
2180519	1	1.00
2514240	1	1.00
2910245	1	1.00
1976615	1	1.00
4387777	1	1.00
2838980	1	1.00
2304675	1	2.00
4096229	1	1.00
3357506	1	1.00
4521922	1	1.00
5022116	1	1.00
3580071	1	1.00
5583046	1	1.00
4407585	1	2.00
4568129	1	1.00
4746528	1	1.00
4762275	1	1.00
200453	1	1.00
5866437	1	1.00
220097	1	1.00
4945506	1	1.00
671655	1	1.00
744994	1	1.00
771554	1	1.00
5992546	1	1.00
1460227	1	1.00
461059	1	1.00
543815	1	1.00
3353057	1	1.00
3450243	1	1.00
3590053	1	1.00
927269	1	1.00
1095781	1	1.00
1917446	1	1.00
4166279	1	1.00
2669093	1	1.00
2687237	1	1.00
2777894	1	1.00
2883815	1	1.00
2944993	1	1.00
2946886	1	1.00
3215488	1	1.00
3085315	1	1.00
4232098	1	1.00
4543684	1	1.00
3491939	1	1.00
3588805	1	1.00
4127170	1	1.00
4948994	1	1.00
5532262	1	1.00
5784129	1	1.00
4382881	1	1.00
2827463	1	1.00
3002020	1	1.00
3888550	1	1.00
525093	1	1.00
858181	1	1.00
4466528	1	1.00
4801250	1	1.00
4868772	1	2.00
399904	1	1.00
927236	1	1.00
4866183	1	1.00
5403879	1	1.00
5447878	1	1.00
199360	1	1.00
458245	1	1.00
5500356	1	1.00
5504870	1	1.00
106306	1	1.00
1084706	1	1.00
537702	1	1.00
683142	1	1.00
1245379	1	1.00
2047424	1	1.00
1639012	1	1.00
1830629	1	1.00
2186081	1	1.00
2571460	1	2.00
2593441	1	1.00
2662597	1	1.00
5664065	1	1.00
5697539	1	1.00
5712001	1	1.00
2868674	1	1.00
3046599	1	1.00
3740166	1	1.00
3827425	1	1.00
620032	1	1.00
859168	1	1.00
3987431	1	1.00
4089926	1	1.00
4877831	1	1.00
5229410	1	1.00
1966695	1	1.00
2439715	1	1.00
4519907	1	1.00
5150789	1	1.00
5406915	1	1.00
791971	1	1.00
1123203	1	2.00
4828231	1	1.00
5057408	1	1.00
1588581	1	1.00
5330851	1	1.00
5764966	1	1.00
2457218	1	1.00
2765479	1	1.00
2384676	1	1.00
42977	1	1.00
2994178	1	1.00
3057762	1	1.00
3332935	1	1.00
4066759	1	1.00
3507556	1	1.00
4075236	1	1.00
1546464	1	1.00
4326912	1	1.00
4745670	1	1.00
5205095	1	1.00
5422529	1	1.00
4958883	1	1.00
2434214	1	2.00
5596963	1	1.00
5723940	1	1.00
5769157	1	1.00
5439872	1	1.00
5624419	1	1.00
5738950	1	1.00
4824321	1	1.00
5521216	1	1.00
400224	1	1.00
295527	1	1.00
704103	1	2.00
1119616	1	1.00
1268450	1	1.00
642529	1	1.00
689217	1	1.00
1618081	1	1.00
2004642	1	1.00
1081026	1	1.00
1373446	1	1.00
1770051	1	1.00
2089248	1	1.00
204997	1	1.00
3333792	1	1.00
2127266	1	1.00
2309250	1	1.00
2493795	1	1.00
2567236	1	1.00
2578561	1	1.00
3731138	1	1.00
4482562	1	2.00
4522945	1	1.00
3682273	1	1.00
4640739	1	2.00
4708096	1	1.00
5107302	1	1.00
2763556	1	1.00
2782148	1	1.00
2789029	1	1.00
2823044	1	1.00
3095332	1	1.00
2431910	1	1.00
3021926	1	1.00
3180581	1	1.00
3609542	1	1.00
3685858	1	1.00
4209411	1	1.00
4406918	1	1.00
3986884	1	1.00
4286470	1	1.00
4406471	1	1.00
4433476	1	1.00
4749606	1	1.00
4934946	1	1.00
5192288	1	1.00
5396039	1	1.00
5719717	1	1.00
4557089	1	1.00
5518405	1	1.00
5555936	1	1.00
5568130	1	2.00
257668	1	1.00
492453	1	1.00
809765	1	1.00
679719	1	1.00
703781	1	1.00
5967877	1	1.00
1843783	1	1.00
2138373	1	1.00
2332867	1	1.00
2677024	1	1.00
1897024	1	1.00
1931650	1	1.00
1932039	1	1.00
3261857	1	1.00
3366406	1	2.00
3500321	1	1.00
3540481	1	1.00
3780897	1	1.00
1309894	1	1.00
1954114	1	1.00
3937702	1	1.00
4197411	1	1.00
1539268	1	1.00
1755202	1	1.00
2461024	1	1.00
2681927	1	1.00
4696897	1	1.00
5033441	1	1.00
2492163	1	1.00
3018023	1	1.00
132614	1	1.00
3128322	1	1.00
3356801	1	1.00
3549315	1	1.00
3715398	1	1.00
644225	1	1.00
727335	1	1.00
1012102	1	1.00
1774628	1	1.00
4274660	1	1.00
4301922	1	1.00
4812868	1	1.00
4854242	1	1.00
2105760	1	1.00
4436997	1	1.00
4445058	1	1.00
5657218	1	1.00
3365669	1	1.00
577344	1	1.00
705414	1	1.00
1604416	1	1.00
5039972	1	1.00
5179681	1	1.00
5437765	1	1.00
5796995	1	1.00
5871809	1	1.00
5850144	1	1.00
376483	1	1.00
391270	1	1.00
394565	1	1.00
783137	1	1.00
218788	1	1.00
222464	1	1.00
268899	1	1.00
318469	1	1.00
441186	1	1.00
4045319	1	1.00
970374	1	1.00
4249762	1	1.00
4467521	1	1.00
1727168	1	1.00
2097538	1	1.00
2137926	1	1.00
5259011	1	1.00
2065988	1	1.00
5785347	1	1.00
5852931	1	1.00
2484128	1	1.00
2715047	1	1.00
3127972	1	1.00
3194471	1	1.00
3215364	1	1.00
874629	1	1.00
1332327	1	1.00
3414117	1	1.00
3441187	1	2.00
3455847	1	1.00
3805637	1	1.00
1398886	1	1.00
1651456	1	1.00
4443492	1	1.00
4444995	1	1.00
4513444	1	1.00
2170690	1	1.00
2237504	1	1.00
3077509	1	1.00
3574023	1	2.00
l_orderkey	l_linenumber	l_quantity
1004100	1	2.00
1396834	1	2.00
