l_orderkey	l_linenumber	l_quantity
2975138	2	26.00
2975138	5	13.00
2975877	1	41.00
2975877	4	40.00
2975877	7	38.00
2978690	4	17.00
2980768	6	34.00
2980773	2	6.00
2990241	3	2.00
2995524	2	39.00
2995524	4	4.00
2995782	1	25.00
2999202	2	4.00
3002278	3	29.00
3002278	7	16.00
3003333	4	47.00
3003333	5	50.00
3004388	2	40.00
3004743	2	2.00
3004743	3	12.00
3004743	5	21.00
3007269	2	19.00
3011459	5	12.00
3019554	3	37.00
3019554	5	35.00
3021251	1	19.00
3023654	2	45.00
3023654	5	7.00
3025221	1	36.00
3025221	2	44.00
3025221	3	34.00
3025924	2	47.00
3025924	6	19.00
3028646	3	26.00
3028646	5	47.00
3030757	2	10.00
3030757	3	46.00
3045314	2	18.00
3045314	4	12.00
3045314	5	5.00
3047169	3	17.00
3047169	5	46.00
3047169	6	31.00
3050244	4	32.00
3050437	1	29.00
3050437	5	28.00
3050437	6	10.00
3054880	5	20.00
3057701	6	29.00
3059590	1	28.00
3059590	2	10.00
3059590	5	10.00
3059939	3	36.00
3059939	4	30.00
3059939	5	32.00
3068194	2	14.00
3068194	4	44.00
3069987	1	47.00
3070565	3	25.00
3072583	6	31.00
3072801	2	2.00
3073700	4	40.00
3073895	2	44.00
3078499	3	43.00
3079584	1	15.00
3079584	2	7.00
3084230	1	33.00
3084230	5	9.00
3084930	1	18.00
3084930	2	36.00
3084930	4	39.00
3086530	4	31.00
3086530	5	45.00
3088834	5	44.00
3088834	6	15.00
3093639	1	31.00
3093639	2	35.00
3095237	1	29.00
3096129	1	15.00
3096129	3	40.00
3100066	2	19.00
3100066	7	33.00
3103975	6	22.00
3107879	2	45.00
3107879	5	47.00
3111013	1	36.00
3111013	2	30.00
3111587	1	25.00
3117473	3	7.00
3118211	3	50.00
3118211	6	12.00
3118597	4	15.00
3120674	2	46.00
3122310	2	49.00
3125155	4	42.00
3125509	2	31.00
3127172	2	47.00
3130688	3	41.00
3131458	3	20.00
3136929	1	43.00
3136929	2	39.00
3138212	1	36.00
3138212	3	43.00
3141956	2	24.00
3143235	4	12.00
3152994	1	48.00
3152994	2	6.00
3152994	5	46.00
3152994	6	8.00
3152994	7	46.00
3154852	3	16.00
3154852	5	40.00
3163396	1	19.00
3163396	2	22.00
3163396	4	18.00
3163396	6	15.00
3167396	1	8.00
3167396	4	6.00
3168452	5	13.00
3168452	6	42.00
3168452	7	12.00
3175783	2	26.00
3175783	5	19.00
3178789	3	24.00
3181634	2	24.00
3181634	4	34.00
3189952	1	18.00
3189952	2	29.00
3192839	2	49.00
3193766	6	15.00
3200708	1	20.00
3200708	6	5.00
3203398	5	10.00
3210214	3	42.00
3210214	4	38.00
3210371	3	10.00
3212742	2	34.00
3212832	1	19.00
3217127	1	29.00
3217127	4	25.00
3217127	5	45.00
3217510	5	47.00
3217510	6	38.00
3218694	5	50.00
3221889	5	23.00
5662439	1	9.00
5662439	2	15.00
5663745	1	21.00
5664357	1	28.00
5664357	3	27.00
5665346	1	13.00
5665346	2	9.00
5666848	2	18.00
5667427	3	32.00
5667683	2	6.00
5668263	2	10.00
5668263	3	42.00
5670180	2	35.00
5671362	3	35.00
5671362	5	8.00
5672069	1	7.00
5673543	4	12.00
5674084	1	25.00
5674084	2	14.00
5679431	2	34.00
5679524	1	39.00
5679524	7	4.00
5680935	1	19.00
5680935	3	12.00
5680935	4	18.00
5683264	3	12.00
5683264	4	48.00
5683264	5	43.00
5684134	1	48.00
5684134	4	39.00
5684134	5	1.00
5684134	6	50.00
5686918	4	39.00
5687840	1	38.00
5687840	3	5.00
5693762	3	21.00
5694820	2	2.00
5694820	3	2.00
5694820	5	20.00
5699108	1	48.00
5700547	3	36.00
5700547	4	50.00
5700674	3	29.00
5701280	6	39.00
5704579	4	32.00
5707877	1	14.00
5712834	1	25.00
5716513	4	9.00
5721059	1	29.00
5721059	2	11.00
5721059	4	40.00
5721313	1	49.00
5724163	4	27.00
5729924	3	15.00
5736422	2	32.00
5736422	4	19.00
5736422	5	20.00
5738081	4	21.00
5739110	2	1.00
5741509	2	30.00
5741509	4	42.00
5742534	3	29.00
5742534	4	46.00
5742534	7	4.00
5749026	4	10.00
5751808	1	42.00
5751808	3	13.00
5751808	4	30.00
5753988	3	40.00
5757729	2	45.00
5759459	4	8.00
5759459	7	27.00
5759973	1	4.00
5760834	7	17.00
5761249	2	45.00
5765413	2	40.00
5765953	2	1.00
5765953	3	50.00
5767170	2	31.00
5767170	4	18.00
5767620	1	37.00
5772512	1	33.00
5778371	2	27.00
5781347	1	35.00
5783395	2	21.00
5784774	3	16.00
5785890	3	35.00
5796167	2	15.00
5796167	5	3.00
5799299	1	24.00
5801217	1	22.00
5801350	3	27.00
5801350	6	30.00
5801447	1	26.00
5803011	2	37.00
5817412	4	37.00
5817412	7	8.00
5818401	2	35.00
5822882	1	28.00
5827873	1	32.00
5834080	3	47.00
5836961	1	43.00
5839616	2	31.00
5839616	3	10.00
5840292	2	44.00
5840420	1	43.00
5842949	1	24.00
5844483	1	37.00
5844608	2	31.00
5844608	5	39.00
5847809	1	13.00
5848708	2	7.00
5849411	1	15.00
5851718	2	2.00
5851718	4	36.00
5851718	5	10.00
5851718	6	31.00
5853058	1	13.00
5858147	3	40.00
5858147	6	3.00
5858147	7	29.00
5858215	2	22.00
5860708	1	47.00
5860708	2	34.00
5863137	3	22.00
5863137	5	47.00
5863137	6	14.00
5863170	3	6.00
5865894	5	21.00
5865894	7	1.00
5866598	1	49.00
5866598	5	4.00
5871271	2	19.00
5871271	4	15.00
5871745	4	36.00
5873184	1	46.00
5873184	3	10.00
5874720	3	34.00
5874720	4	25.00
5874720	5	39.00
5878630	1	3.00
5881350	1	18.00
5881508	1	40.00
5881508	2	26.00
5883298	3	41.00
5889346	2	43.00
5889346	6	28.00
5889539	1	3.00
5890343	1	28.00
5892871	3	48.00
5893507	1	27.00
5893507	2	15.00
5893507	4	38.00
5894049	1	26.00
5907009	2	41.00
5907009	6	33.00
5907300	4	1.00
5909127	3	41.00
5909127	4	17.00
5912868	3	8.00
5916320	2	49.00
5916514	3	7.00
5917765	3	10.00
5918308	2	9.00
5918308	5	29.00
5924320	2	14.00
5926917	1	12.00
5927718	1	48.00
5927718	4	27.00
5931685	2	4.00
5932098	2	16.00
5932098	3	39.00
5932098	4	27.00
5936545	3	34.00
5947973	2	16.00
5956324	3	34.00
5957344	1	18.00
5959105	2	40.00
5959457	5	50.00
5961061	1	8.00
5962247	4	29.00
5962247	5	23.00
5963686	3	26.00
5966178	1	40.00
5970247	1	35.00
5970247	6	42.00
5971008	4	17.00
5971008	5	12.00
5971008	6	22.00
5975235	3	3.00
5979522	2	32.00
5979522	3	17.00
5979652	5	25.00
5984358	1	3.00
5984358	2	35.00
5984577	3	10.00
5986694	6	9.00
5987779	1	39.00
5987779	4	17.00
5992838	2	34.00
5997765	4	4.00
5999330	1	39.00
5999330	5	17.00
5999330	7	18.00
102	4	15.00
3427	3	40.00
5859	6	9.00
7621	1	6.00
7621	2	4.00
7621	3	45.00
7621	4	14.00
9154	6	40.00
14145	1	45.00
14145	3	6.00
18755	1	20.00
23591	2	4.00
25728	2	11.00
31719	2	35.00
31719	3	32.00
31719	4	30.00
31719	5	26.00
32097	2	25.00
32097	6	19.00
32097	7	34.00
32644	2	22.00
34755	1	43.00
36422	2	37.00
36422	4	14.00
36422	6	9.00
36422	7	27.00
38626	2	25.00
40004	2	47.00
40705	4	9.00
41600	2	11.00
41701	3	14.00
41701	5	17.00
44963	3	25.00
46950	1	37.00
47684	3	42.00
49348	2	30.00
49348	4	5.00
49348	5	47.00
49348	6	48.00
49506	1	41.00
53959	7	21.00
54278	5	31.00
55043	2	9.00
58146	5	18.00
58146	6	2.00
58146	7	15.00
60483	1	26.00
60483	3	35.00
63077	2	15.00
68579	5	18.00
68579	6	23.00
69410	3	46.00
75430	1	9.00
75430	2	46.00
75715	1	47.00
82275	1	16.00
82275	3	27.00
90080	5	11.00
91751	4	39.00
91751	6	20.00
91907	4	28.00
91907	5	31.00
91907	6	27.00
92071	1	16.00
93221	3	47.00
93221	4	32.00
96226	2	2.00
97379	1	17.00
103431	2	25.00
103431	3	3.00
103685	6	31.00
104705	6	19.00
110372	3	20.00
115684	7	10.00
117184	1	23.00
117184	4	11.00
117184	7	23.00
119040	2	48.00
123425	1	12.00
123425	3	16.00
125061	1	30.00
127363	2	20.00
127652	1	37.00
130503	2	11.00
130503	4	19.00
130566	1	12.00
130566	2	10.00
132257	2	40.00
134597	1	40.00
134597	3	7.00
134597	4	2.00
134597	7	47.00
138759	2	15.00
144356	1	37.00
146245	1	31.00
146465	1	26.00
146465	6	14.00
146727	5	21.00
152229	3	8.00
152229	4	37.00
152229	5	10.00
153857	1	4.00
153857	2	48.00
153857	3	25.00
157153	3	38.00
157153	4	46.00
159527	6	19.00
161477	3	13.00
165218	1	10.00
166881	2	8.00
166881	3	46.00
166881	4	17.00
167173	1	2.00
175175	3	31.00
179234	4	3.00
182054	1	41.00
188353	2	34.00
190211	3	47.00
190211	4	49.00
192581	3	41.00
193573	1	41.00
193573	2	39.00
197283	1	3.00
202820	1	46.00
205602	2	27.00
205602	4	26.00
206754	1	13.00
206754	5	49.00
206754	6	9.00
211236	3	43.00
211236	4	12.00
216198	3	18.00
221442	1	29.00
221442	2	36.00
224391	6	8.00
225857	1	35.00
225892	1	49.00
227105	3	31.00
227105	6	36.00
229636	1	35.00
229636	2	14.00
232228	3	43.00
233633	1	12.00
233633	2	14.00
233633	3	35.00
239813	5	2.00
240866	2	37.00
240866	4	28.00
244160	1	15.00
245698	3	35.00
245698	4	23.00
246469	3	8.00
247715	5	37.00
251042	4	24.00
251042	6	15.00
255142	4	37.00
259298	2	42.00
259330	1	14.00
259330	3	12.00
259589	2	6.00
259589	3	30.00
260359	4	44.00
260359	5	25.00
260898	3	46.00
264837	6	39.00
271685	1	26.00
271685	3	14.00
271685	4	44.00
272451	1	27.00
272451	4	6.00
273062	3	12.00
273062	4	33.00
273571	3	12.00
275268	2	38.00
275297	3	39.00
276897	1	36.00
276897	4	32.00
284998	2	22.00
284998	3	28.00
286052	1	45.00
289058	1	39.00
289058	2	36.00
289058	3	36.00
289058	4	9.00
293031	3	2.00
293827	1	49.00
294055	1	6.00
294055	2	18.00
264770	3	10.00
266496	2	6.00
270405	1	13.00
270561	2	11.00
276228	2	29.00
276807	3	47.00
277061	7	19.00
278562	2	42.00
278562	7	24.00
282432	3	26.00
284544	2	27.00
294754	3	16.00
296096	5	16.00
296096	6	12.00
296737	2	9.00
304067	1	36.00
304928	1	13.00
304928	2	28.00
305575	3	5.00
305575	5	38.00
305927	3	4.00
305927	5	37.00
310658	1	14.00
311169	1	1.00
323587	6	26.00
325121	2	14.00
325349	1	49.00
329091	3	40.00
329091	5	22.00
329091	6	7.00
329988	1	46.00
330177	5	2.00
330693	4	18.00
331808	3	39.00
333570	1	38.00
336806	4	14.00
337057	1	13.00
339969	1	17.00
339969	3	24.00
340133	2	9.00
340133	3	18.00
346180	1	48.00
346180	4	31.00
346180	6	6.00
355525	3	20.00
362659	2	13.00
362659	3	38.00
362659	6	50.00
368870	1	24.00
370375	2	32.00
373925	3	16.00
373925	5	4.00
376869	2	46.00
386914	2	7.00
388132	1	10.00
388132	2	12.00
388641	1	18.00
388641	2	24.00
388641	4	41.00
394464	6	16.00
395078	1	38.00
399239	4	34.00
399941	5	17.00
400640	5	5.00
401539	1	28.00
401539	2	29.00
401861	1	29.00
401861	2	1.00
401861	4	43.00
408835	2	29.00
408961	1	18.00
410435	2	8.00
410435	6	5.00
414242	2	46.00
414242	5	22.00
414242	6	21.00
414919	5	45.00
415073	2	35.00
420071	2	46.00
420612	2	2.00
422882	1	42.00
424039	2	27.00
430370	1	4.00
431491	3	4.00
431491	4	34.00
432001	2	37.00
432132	1	21.00
432641	4	24.00
438211	1	6.00
438530	7	10.00
439014	1	46.00
440672	1	28.00
440672	2	39.00
440672	4	1.00
440963	1	41.00
440963	3	26.00
440963	4	15.00
448707	4	9.00
455139	1	50.00
455139	7	49.00
456259	4	10.00
458914	4	20.00
464772	1	32.00
464772	5	4.00
465957	2	2.00
465957	4	43.00
466563	4	15.00
466563	7	38.00
466916	1	41.00
470785	2	10.00
475297	4	50.00
477413	2	21.00
479456	3	7.00
481986	1	14.00
483427	1	22.00
487523	6	7.00
496769	1	33.00
496769	2	37.00
497991	3	16.00
497991	5	17.00
497991	7	33.00
499621	1	19.00
499621	3	6.00
501058	2	37.00
501408	2	12.00
504709	2	46.00
506656	3	17.00
514208	4	28.00
514208	5	37.00
515110	2	44.00
515847	6	34.00
516641	1	21.00
517287	2	7.00
517287	7	35.00
520707	5	27.00
521090	2	2.00
522053	2	28.00
522784	1	16.00
523138	3	10.00
523138	5	39.00
529511	1	18.00
529511	6	2.00
538212	1	34.00
538212	2	44.00
541669	1	48.00
544801	1	43.00
548707	2	35.00
548707	3	2.00
551303	3	42.00
555334	3	2.00
556835	1	16.00
559139	1	8.00
559139	3	31.00
559780	3	11.00
561185	1	33.00
561185	4	50.00
563808	7	15.00
564292	1	8.00
564292	2	1.00
565538	1	39.00
568259	2	15.00
568259	4	27.00
571840	4	26.00
572423	6	14.00
576869	1	22.00
576869	3	17.00
578147	1	2.00
585094	2	46.00
585094	4	46.00
587938	3	31.00
588069	6	10.00
588868	1	28.00
589570	4	27.00
589570	5	12.00
591941	1	44.00
591941	2	34.00
593574	1	24.00
593574	2	7.00
595013	5	40.00
595170	5	45.00
599811	5	12.00
600226	2	2.00
600226	3	10.00
600226	5	30.00
604386	1	25.00
604386	2	7.00
604386	5	18.00
606150	4	48.00
606404	1	43.00
606404	5	45.00
606850	1	5.00
606850	2	27.00
609122	2	5.00
609122	3	39.00
612897	5	33.00
614976	1	41.00
614978	2	27.00
614978	6	47.00
616897	1	2.00
616897	4	34.00
617792	2	33.00
618661	1	9.00
618661	2	23.00
619269	1	27.00
622816	5	18.00
636354	6	35.00
636385	2	23.00
639460	1	19.00
639460	3	41.00
640386	6	24.00
640386	7	37.00
648963	2	26.00
654791	5	4.00
656837	2	37.00
656837	4	20.00
656837	6	41.00
657185	2	10.00
657185	3	47.00
657479	1	9.00
657479	5	39.00
657479	6	9.00
658790	1	49.00
660386	1	37.00
662823	1	32.00
663296	3	3.00
663296	7	39.00
664357	1	39.00
670402	2	15.00
672678	1	28.00
672678	2	13.00
672678	3	21.00
674851	5	7.00
674851	6	8.00
677350	2	3.00
677350	3	16.00
677350	5	9.00
681376	6	47.00
683590	2	35.00
683590	4	39.00
685638	2	36.00
685638	3	41.00
685638	4	10.00
691652	1	4.00
691652	6	44.00
693156	5	11.00
698529	2	26.00
704067	3	47.00
706691	2	49.00
710534	2	50.00
711872	1	38.00
712007	2	11.00
712161	2	23.00
712161	3	9.00
715362	4	31.00
721952	5	22.00
721952	6	38.00
725830	1	32.00
725830	2	12.00
729831	3	24.00
729831	6	13.00
732807	1	13.00
737217	1	50.00
737217	5	12.00
740999	2	35.00
749731	6	2.00
750756	1	39.00
752224	1	26.00
752548	1	35.00
753539	3	30.00
753539	5	23.00
753539	6	42.00
756162	4	47.00
759367	4	20.00
759936	3	10.00
760419	5	32.00
761345	3	7.00
761538	1	29.00
761538	2	19.00
765925	1	17.00
765925	3	25.00
765925	4	16.00
769030	2	39.00
769030	4	11.00
771043	1	20.00
771043	3	18.00
771043	7	33.00
771745	2	27.00
771745	3	16.00
773831	4	19.00
773831	7	44.00
776256	1	29.00
776256	2	13.00
780199	1	43.00
780199	6	21.00
791747	1	39.00
791747	3	20.00
791905	1	19.00
792612	1	15.00
795396	2	6.00
795396	3	21.00
796836	1	6.00
796836	2	36.00
799814	2	20.00
802566	1	16.00
802566	3	49.00
802566	5	11.00
806273	1	15.00
806273	2	42.00
808134	2	9.00
808134	5	16.00
811622	4	16.00
814562	2	27.00
816932	2	21.00
816932	4	39.00
817697	3	15.00
817863	2	41.00
818339	1	49.00
819841	2	24.00
819841	4	18.00
820163	2	47.00
828257	1	10.00
828257	2	42.00
830021	3	5.00
831072	1	17.00
832416	3	50.00
835237	3	28.00
842500	1	29.00
842500	2	21.00
845796	3	26.00
845796	4	5.00
846018	3	12.00
846018	4	11.00
849091	4	32.00
850725	1	32.00
850725	2	18.00
850725	3	45.00
851589	4	3.00
853413	1	5.00
853413	3	5.00
865123	2	8.00
865123	5	33.00
866211	2	35.00
866211	3	48.00
869185	1	19.00
872866	2	30.00
874887	1	46.00
874887	2	38.00
877127	1	48.00
877156	2	28.00
878656	2	33.00
878656	3	29.00
887333	5	21.00
889505	6	38.00
261056	4	22.00
262532	1	45.00
262532	3	9.00
264647	2	14.00
264647	4	31.00
265540	5	5.00
266082	4	42.00
266082	5	4.00
267140	4	32.00
269728	1	6.00
270722	3	8.00
271203	4	25.00
273025	3	5.00
279777	1	7.00
279777	4	9.00
283110	4	10.00
288549	1	14.00
288549	5	7.00
288549	7	6.00
289442	1	45.00
289442	3	4.00
294467	1	27.00
299042	2	1.00
299042	5	11.00
300513	1	18.00
303941	1	14.00
305603	3	8.00
305603	5	9.00
306980	1	12.00
306980	4	21.00
306980	5	45.00
306980	6	49.00
306980	7	31.00
307940	1	41.00
307940	6	19.00
312069	3	25.00
312577	3	4.00
315492	2	4.00
315492	6	25.00
318054	1	34.00
318054	3	26.00
318054	4	20.00
318145	2	49.00
318145	3	4.00
318145	6	27.00
321127	2	37.00
325345	4	19.00
328034	2	34.00
328065	4	39.00
330753	7	31.00
331168	2	16.00
334180	1	26.00
334180	4	29.00
334564	1	26.00
334564	3	33.00
339586	1	13.00
339586	2	44.00
341126	2	37.00
341760	1	30.00
343617	1	48.00
344800	1	29.00
346177	1	17.00
347392	3	36.00
348359	1	16.00
350178	1	16.00
355650	3	39.00
358309	5	8.00
358309	7	34.00
358373	1	44.00
358691	3	11.00
358886	1	44.00
365030	1	4.00
368261	4	6.00
368261	5	29.00
368292	2	39.00
368706	2	14.00
368865	5	29.00
371587	4	43.00
371587	6	17.00
379109	3	30.00
379109	4	45.00
380516	3	48.00
382503	1	29.00
382503	2	31.00
382503	3	26.00
382503	4	49.00
385219	3	11.00
388962	2	41.00
391392	3	36.00
392292	1	5.00
392292	4	31.00
393926	1	39.00
394368	4	8.00
398053	4	15.00
402471	3	9.00
402785	2	48.00
402785	5	48.00
406946	2	41.00
406946	4	14.00
407525	1	37.00
408290	4	46.00
410277	2	3.00
413985	5	4.00
413986	2	40.00
416135	3	27.00
416135	5	32.00
416389	2	43.00
416389	4	2.00
416389	5	39.00
418371	3	28.00
418371	7	41.00
420003	3	43.00
420928	2	41.00
420928	4	50.00
422180	2	45.00
423491	2	20.00
429889	1	27.00
433318	1	41.00
433318	4	29.00
433856	3	45.00
435171	5	9.00
436803	2	10.00
437285	2	14.00
440614	4	29.00
441763	2	15.00
444995	6	42.00
447202	1	12.00
447234	1	23.00
447556	2	13.00
447556	3	34.00
449285	3	2.00
449285	4	37.00
450759	5	15.00
451078	4	34.00
451653	2	4.00
451653	5	28.00
452771	3	15.00
452771	4	23.00
452771	5	31.00
457474	4	25.00
458694	3	6.00
458694	4	19.00
458916	1	42.00
458916	2	41.00
463202	2	2.00
466566	2	14.00
468608	4	42.00
468611	2	17.00
469861	1	42.00
469861	5	15.00
471522	1	21.00
471911	4	2.00
471911	6	50.00
474434	2	45.00
481029	2	20.00
483173	1	9.00
483173	3	41.00
484903	1	50.00
486788	1	25.00
486788	3	36.00
488295	1	43.00
488295	2	8.00
488295	3	4.00
488295	4	2.00
491937	1	47.00
491937	2	43.00
491937	4	10.00
495590	1	21.00
495590	2	17.00
496449	2	49.00
496449	3	48.00
497862	3	21.00
500642	1	12.00
500642	4	50.00
500642	5	35.00
500772	7	48.00
509538	4	14.00
510534	3	12.00
510720	2	28.00
510720	4	40.00
512166	1	2.00
514849	2	3.00
514849	3	15.00
514849	5	47.00
516291	2	42.00
520482	2	39.00
520482	5	1.00
525444	6	2.00
525698	4	12.00
527335	2	18.00
528995	7	33.00
537607	1	40.00
537607	3	44.00
545188	1	26.00
546758	2	33.00
547745	3	1.00
550947	4	8.00
555975	1	29.00
555975	3	48.00
556934	1	26.00
556934	2	26.00
558241	1	5.00
558241	2	4.00
564582	2	7.00
565921	1	2.00
567297	3	31.00
567297	7	27.00
580167	1	15.00
580167	3	12.00
580514	4	31.00
580838	5	31.00
581056	1	32.00
581056	3	9.00
585063	3	18.00
586788	1	8.00
586788	3	14.00
587424	2	40.00
589667	3	16.00
596260	2	45.00
598694	3	1.00
598694	4	9.00
601094	2	44.00
601094	4	15.00
612835	5	12.00
619264	2	25.00
622279	2	34.00
630979	5	40.00
631554	4	10.00
631554	5	1.00
631554	6	32.00
631554	7	4.00
632868	1	49.00
632901	5	40.00
636420	4	10.00
636420	5	14.00
636420	6	12.00
636420	7	6.00
637890	5	30.00
640677	1	7.00
641253	1	28.00
641253	2	39.00
645731	2	11.00
645731	3	32.00
649601	2	36.00
649856	6	46.00
650023	1	12.00
651268	4	40.00
651300	1	39.00
653766	2	25.00
653766	6	27.00
656449	3	35.00
657824	1	43.00
657824	5	10.00
657824	6	33.00
658822	2	1.00
658822	3	16.00
658822	4	5.00
658822	5	15.00
668230	6	21.00
674144	2	36.00
674723	1	9.00
676740	1	25.00
678631	2	50.00
678631	3	46.00
678631	6	1.00
680512	1	24.00
680769	2	46.00
681348	2	26.00
682659	1	29.00
683555	2	50.00
683555	4	30.00
689415	1	32.00
689415	3	20.00
689415	4	48.00
690147	2	37.00
691173	1	30.00
691173	2	12.00
691591	3	7.00
691591	4	18.00
692647	3	43.00
695875	3	17.00
696067	7	12.00
701539	3	8.00
702818	2	36.00
707266	1	11.00
707266	3	3.00
707266	4	26.00
709056	3	35.00
709287	2	25.00
709287	4	10.00
709287	7	50.00
712805	1	49.00
716071	3	24.00
718210	4	28.00
719840	1	37.00
720322	4	26.00
732194	3	2.00
736036	2	36.00
737379	1	29.00
740389	2	20.00
740389	3	41.00
740389	4	47.00
742695	2	30.00
745377	5	24.00
746210	7	8.00
749190	1	40.00
749190	2	10.00
750592	3	30.00
759940	3	43.00
759940	6	34.00
759974	2	11.00
760838	2	10.00
760838	3	25.00
760838	5	29.00
764258	4	35.00
767041	1	3.00
767041	2	42.00
769956	1	11.00
769956	5	49.00
770053	2	37.00
774021	2	33.00
774021	7	5.00
774529	1	12.00
774529	3	14.00
775363	3	26.00
779974	1	23.00
779974	3	19.00
788384	2	50.00
788384	4	30.00
792320	4	42.00
792900	1	15.00
793120	2	11.00
793120	5	9.00
798144	3	8.00
798144	5	4.00
800290	3	5.00
800290	4	49.00
802279	1	19.00
802279	3	34.00
803875	1	13.00
803877	3	17.00
807973	1	15.00
807973	2	9.00
808198	2	26.00
810950	2	6.00
810950	6	12.00
820039	4	50.00
820039	5	17.00
820039	7	6.00
822374	4	48.00
824865	1	21.00
824865	3	9.00
825159	2	48.00
827685	2	30.00
827685	5	18.00
827685	6	27.00
827685	7	44.00
827812	4	37.00
827812	5	19.00
828356	2	25.00
828356	3	5.00
828356	4	47.00
833989	4	23.00
836512	2	27.00
839136	6	4.00
839909	2	25.00
848416	1	40.00
848416	2	39.00
849541	1	20.00
849541	3	37.00
850278	1	5.00
850278	6	27.00
851011	1	7.00
854309	1	3.00
859398	1	21.00
862758	2	35.00
868262	5	1.00
872071	2	42.00
875970	7	48.00
877443	2	4.00
879268	1	25.00
879268	3	33.00
883525	3	48.00
883525	6	1.00
886919	2	46.00
886919	4	36.00
894630	2	14.00
895713	2	15.00
896453	3	31.00
900007	2	8.00
900007	3	27.00
3223392	4	3.00
3225025	2	16.00
3225156	2	26.00
3225156	4	39.00
3227552	3	40.00
3227779	3	28.00
3230949	2	10.00
3230949	3	49.00
3234177	1	46.00
3234916	2	30.00
3239559	1	41.00
3241442	2	48.00
3241955	1	20.00
3243495	6	8.00
3245634	3	3.00
3247777	4	29.00
3250241	3	15.00
3250241	4	42.00
3254113	3	27.00
3254113	4	15.00
3254498	3	14.00
3254951	2	50.00
3255909	2	8.00
3257696	3	18.00
3267492	1	12.00
3273314	2	46.00
3276131	3	17.00
3276708	4	18.00
3279558	4	44.00
3279558	5	24.00
3280580	3	31.00
3281570	3	22.00
3286086	6	15.00
3289540	2	3.00
3292324	2	17.00
3293062	2	24.00
3293892	1	34.00
3296901	5	22.00
3299236	4	22.00
3302947	1	29.00
3305027	1	30.00
3305027	3	49.00
3310534	1	3.00
3312423	5	20.00
3312935	2	22.00
3315809	2	29.00
3319328	2	39.00
3319397	2	45.00
3319397	4	17.00
3319397	5	10.00
3319397	6	1.00
3319843	4	35.00
3320901	1	24.00
3323076	1	47.00
3323076	2	19.00
3324870	2	48.00
3324870	3	6.00
3324870	5	45.00
3324870	6	1.00
3325793	4	15.00
3328611	1	27.00
3328611	5	29.00
3331617	1	30.00
3331812	2	43.00
3331938	3	32.00
3331940	2	38.00
3331940	3	4.00
3331940	4	48.00
3331940	5	41.00
3331940	7	6.00
3332165	1	45.00
3334052	1	23.00
3334052	4	33.00
3334052	5	39.00
3336647	2	3.00
3337184	1	9.00
3337542	1	40.00
3337542	2	22.00
3338245	1	6.00
3338245	2	32.00
3339684	1	40.00
3339684	3	47.00
3339684	4	19.00
3340832	2	16.00
3344102	2	4.00
3344102	4	46.00
3344102	6	35.00
3344165	2	11.00
3344165	3	39.00
3344165	4	21.00
3344196	1	39.00
3344196	4	44.00
3349925	1	18.00
3350784	1	49.00
3357954	3	24.00
3363461	3	46.00
3365030	1	3.00
3365030	2	26.00
3368421	1	39.00
3368421	2	3.00
3371207	3	34.00
3371207	6	25.00
3381766	2	24.00
3381766	4	24.00
3381766	6	45.00
3381766	7	20.00
3389505	1	29.00
3389505	2	9.00
3389505	3	37.00
3393956	2	27.00
3393956	3	8.00
3398020	2	2.00
3398052	5	5.00
3401127	3	29.00
3402851	2	43.00
3402851	4	39.00
3402851	5	16.00
3402949	4	10.00
3402949	6	47.00
3404739	1	33.00
3405091	1	14.00
3405091	4	35.00
3405602	1	22.00
3407973	2	46.00
3414085	4	14.00
3415424	4	30.00
3415588	1	30.00
3422982	2	18.00
3423200	2	42.00
3423719	3	50.00
3426371	3	7.00
3426371	4	7.00
3429536	1	19.00
3431713	4	42.00
3431713	5	3.00
3432771	1	32.00
3441477	1	19.00
3441477	2	22.00
3442115	5	2.00
3450176	1	14.00
3457252	1	32.00
3459074	2	48.00
3459586	2	14.00
3459586	6	2.00
3459942	3	22.00
3462370	1	5.00
3462629	4	12.00
3462629	5	12.00
3465509	1	1.00
3465509	3	38.00
3465509	5	15.00
3471045	6	49.00
3474018	3	18.00
3474018	6	18.00
3487810	1	7.00
3487810	4	19.00
3487810	6	26.00
3491588	1	27.00
3491649	3	21.00
3491653	2	47.00
3491653	3	20.00
3492386	3	41.00
3493606	3	35.00
3499296	6	36.00
3501187	5	45.00
3501636	1	16.00
3502528	2	36.00
3504644	1	5.00
3505126	1	13.00
3505126	3	43.00
3506851	2	22.00
3506851	3	18.00
3506851	5	42.00
3506851	6	44.00
3506851	7	38.00
3512260	1	50.00
3512455	1	42.00
3514215	2	20.00
3514215	3	18.00
3514215	6	48.00
3515170	1	48.00
3515170	2	25.00
3516679	3	30.00
3516679	5	49.00
3517956	5	37.00
3523779	2	27.00
3527585	2	37.00
3527585	3	24.00
3529829	1	11.00
3530118	5	7.00
3530118	6	47.00
3530599	5	10.00
3537893	1	31.00
3542019	4	32.00
3542148	1	9.00
3545093	1	12.00
3548931	3	40.00
3555974	5	32.00
3561797	3	1.00
3563425	2	47.00
3563425	3	27.00
3573571	2	40.00
3575907	1	10.00
3575907	6	48.00
3579943	2	31.00
3580134	1	36.00
3589604	2	5.00
3596007	3	35.00
3610272	2	15.00
3612993	4	22.00
