count(*)
200000
count(*)
2997697
l_orderkey	l_quantity	l_extendedprice
3723172	20.00	19220.60
3807267	36.00	48901.32
3955908	22.00	30612.12
1693984	24.00	36469.92
1711491	50.00	53750.50
1711491	42.00	69537.30
1711491	23.00	25671.91
1761700	37.00	42591.07
1951169	47.00	93762.18
1951169	43.00	81654.42
4080259	33.00	66757.68
4080259	15.00	13665.00
4428354	40.00	54532.40
4428354	49.00	92013.67
1550053	43.00	77946.53
1669924	44.00	59190.56
76292	26.00	41458.82
76292	4.00	3976.20
76292	13.00	25830.48
76292	37.00	65410.08
385825	47.00	70473.21
593664	8.00	15855.92
639490	8.00	14686.00
639490	47.00	58992.99
639490	31.00	51355.22
2420194	41.00	46131.56
2802948	6.00	10540.44
2802948	8.00	9890.00
4718403	13.00	22407.06
4718403	17.00	25167.99
4718403	37.00	74036.63
4784898	21.00	25790.94
4784898	30.00	47178.00
4906690	26.00	36332.92
1947971	31.00	55889.28
1947971	5.00	8107.75
2064615	38.00	47930.92
2231556	6.00	6228.48
2231556	33.00	39935.94
2387077	28.00	42742.00
2455749	10.00	10861.70
2455749	49.00	53018.49
2455749	23.00	26915.06
2459619	42.00	43640.10
726051	18.00	30451.86
726051	17.00	24878.99
737345	27.00	48835.17
906884	7.00	13705.79
906884	29.00	44992.05
1119813	8.00	13149.60
1119813	41.00	55978.94
1119813	6.00	7862.40
1168417	46.00	64968.56
1248736	25.00	47496.25
1248736	5.00	7527.45
1248736	29.00	34777.38
4585188	18.00	31026.60
4776288	5.00	5830.70
4059748	4.00	4704.76
4163013	4.00	6053.64
4204384	42.00	80763.06
4204384	8.00	9705.36
4287619	11.00	17254.38
4363712	2.00	3479.56
4382212	19.00	38778.62
2799425	21.00	30733.71
2799425	15.00	29548.80
3176421	15.00	19218.30
1423333	16.00	16849.28
1702149	10.00	18457.80
5024647	11.00	12265.99
5081639	28.00	54399.80
5173218	24.00	25922.40
5363140	3.00	3525.51
5363140	18.00	19586.52
5363140	47.00	51983.41
5363140	26.00	35342.84
5541157	41.00	39565.82
4148227	37.00	72112.63
4175458	37.00	48223.95
4473250	42.00	65923.62
4625152	47.00	64358.51
4773763	45.00	76984.20
4773763	7.00	10047.38
4872388	32.00	58298.24
4909280	37.00	71593.15
1914272	40.00	61223.20
1914272	27.00	32458.05
1967460	19.00	32181.63
1978756	25.00	44419.75
1978756	22.00	28143.50
2084997	16.00	17841.92
5586403	2.00	3235.12
2073893	41.00	80846.67
2137510	18.00	30901.86
2396803	27.00	30782.16
2396803	5.00	4955.00
2501219	21.00	24890.67
895172	19.00	21489.76
895172	3.00	3312.42
952132	18.00	34703.10
1008069	48.00	91670.88
1201223	2.00	2142.20
1250848	12.00	22629.60
3071330	17.00	29508.94
3094342	41.00	54957.22
3094342	46.00	87399.08
3094342	48.00	62365.44
3166273	44.00	80339.60
3178627	26.00	30317.82
3200098	2.00	2290.18
3433728	27.00	29269.62
3433728	41.00	43871.23
3433728	31.00	63207.45
5479907	32.00	53650.56
5551104	16.00	19843.52
5721506	20.00	38058.00
5721506	30.00	28200.90
5819459	15.00	16606.20
5864416	30.00	40930.80
5864416	22.00	32812.34
5880160	13.00	24569.09
5880160	26.00	37555.70
5880160	32.00	56761.92
5957250	46.00	49086.14
2705092	7.00	7526.05
2705092	38.00	71702.58
2942945	34.00	33388.34
2942945	31.00	38414.58
2942945	32.00	37156.16
2942945	16.00	23847.20
3261731	42.00	58400.16
3261731	50.00	94239.50
1490341	42.00	73199.28
1490341	12.00	15987.60
1711491	13.00	23943.92
3615653	14.00	20978.72
3637924	48.00	44112.48
3768480	9.00	17297.01
3768480	44.00	70426.84
3783492	4.00	5581.28
3783492	25.00	36463.00
3822630	43.00	84236.57
3822630	50.00	91288.00
3822630	44.00	50823.52
3840420	47.00	47941.41
4134594	11.00	16451.05
4243392	41.00	71370.34
70819	22.00	35720.96
70819	36.00	48106.44
144610	20.00	31511.60
144610	46.00	75194.36
212870	26.00	44063.24
225379	33.00	52492.11
225379	13.00	16552.64
225379	33.00	36598.65
284327	36.00	42596.28
284327	18.00	21765.96
301350	27.00	27514.08
330404	21.00	25937.94
374723	16.00	26088.96
601794	18.00	31658.76
3358691	41.00	54298.76
3358691	48.00	71976.00
3358691	42.00	83704.32
3552485	33.00	54932.46
3918433	47.00	77530.73
2659781	44.00	62981.16
2809985	32.00	43982.40
3119776	22.00	28957.50
3119776	18.00	25659.00
224167	18.00	28469.34
269922	44.00	50250.64
369155	9.00	12342.06
458914	18.00	27568.26
458914	32.00	56278.72
604614	44.00	62275.84
708706	38.00	53367.96
708706	44.00	63426.00
780740	32.00	37831.68
816323	12.00	18389.76
835584	40.00	49613.20
835584	49.00	68422.13
859108	3.00	3204.21
5237284	21.00	22702.89
5247654	27.00	38240.64
5247654	50.00	81678.00
5279264	23.00	25327.14
5466434	15.00	24533.55
5566567	35.00	59561.60
5817441	48.00	72602.88
3268516	47.00	71938.67
3268516	17.00	31244.13
3378979	22.00	26359.52
3487745	28.00	49330.96
3487745	35.00	61839.40
3732196	4.00	4961.20
3732196	7.00	12262.74
3251169	43.00	68051.80
3287780	37.00	60704.79
3287780	18.00	25999.20
3628518	46.00	63500.24
3628518	19.00	35413.15
3743973	31.00	46546.81
3822630	20.00	35734.20
3840420	5.00	6832.15
3840420	2.00	2866.70
916775	26.00	50019.84
916775	3.00	3207.45
975783	8.00	11747.28
975783	2.00	2468.40
975783	8.00	11122.40
1198339	17.00	32517.94
1233318	17.00	24963.65
1406820	48.00	74042.88
1406820	15.00	21891.15
5008352	2.00	2630.54
5008352	43.00	52380.45
3950849	9.00	14278.32
4022886	11.00	21691.89
4080259	45.00	73646.10
4177380	15.00	17281.95
4200071	38.00	62117.46
4200071	19.00	20711.52
4428354	22.00	41732.90
90019	22.00	29333.04
266566	16.00	17008.00
346693	27.00	46056.33
346693	4.00	4340.36
346693	1.00	1736.66
400101	48.00	86586.24
400101	23.00	21919.69
1539911	40.00	57656.00
1693984	43.00	81053.71
1693984	6.00	10852.62
1693984	45.00	73871.55
1711491	17.00	28127.52
4175458	19.00	23125.47
4243142	20.00	36237.20
4370304	39.00	63709.62
4370304	19.00	26266.36
4402819	21.00	40463.85
4407621	17.00	19841.72
4468801	21.00	37669.59
4784898	40.00	78996.80
754534	21.00	24319.47
754534	30.00	32375.10
849831	11.00	12332.21
854375	48.00	67122.72
865540	24.00	48095.04
865540	30.00	39552.30
989346	50.00	70071.50
1072832	31.00	51570.36
1072832	6.00	8636.58
2164326	43.00	86512.13
2164326	12.00	19962.72
2401414	27.00	49567.41
2401414	8.00	9601.12
2420194	6.00	6096.36
2420194	27.00	30083.40
2575524	36.00	67064.04
2575524	4.00	6282.60
5592773	21.00	38761.38
5760641	14.00	15724.80
5760641	4.00	5877.64
5760641	9.00	11846.88
5760641	28.00	42406.00
5760641	20.00	27065.20
5979142	13.00	19102.33
5261861	32.00	33539.84
5418919	47.00	64315.27
5479907	7.00	8247.12
5619718	32.00	44362.88
1226497	27.00	41729.58
1550053	32.00	47244.80
1550053	30.00	31173.00
2802948	4.00	7259.28
2802948	5.00	8088.30
3094342	35.00	66705.10
3166273	2.00	4055.86
3166273	32.00	49520.64
3178627	5.00	5185.50
3178627	49.00	57872.92
3200098	25.00	44092.00
160516	36.00	70124.40
358886	42.00	47757.78
383492	38.00	67896.50
383492	3.00	4411.65
413985	27.00	42026.31
483301	42.00	83452.32
593664	35.00	35809.20
593664	45.00	68741.10
5721506	28.00	34164.48
5721506	13.00	16436.42
5819459	32.00	46735.04
5864416	8.00	13556.96
5880160	1.00	1611.59
5882432	39.00	40251.51
5925216	44.00	78134.32
70819	38.00	46099.32
70819	30.00	53154.60
212870	48.00	81151.68
284327	50.00	91392.50
4585188	5.00	6546.95
4585188	6.00	6703.08
4585188	49.00	71316.56
4860421	12.00	16407.48
4860421	39.00	71439.03
5024647	11.00	12166.11
5024647	44.00	52892.40
5024647	46.00	66031.62
5081639	28.00	31167.64
601794	49.00	62632.29
5200901	37.00	48668.69
5320001	33.00	37029.96
5320001	2.00	2554.72
5320001	3.00	5096.01
5352838	27.00	49001.76
1769315	45.00	75046.05
1769315	8.00	14878.48
1769315	48.00	62177.76
1769315	30.00	45256.80
2396803	29.00	32425.48
2396803	20.00	19280.40
3433728	45.00	47886.30
3498530	18.00	20016.72
3637924	22.00	39725.40
3768480	7.00	8177.47
3783492	46.00	51157.98
3783492	2.00	3465.62
3795685	8.00	9073.68
3795685	42.00	40154.10
3840420	8.00	9513.36
76292	21.00	24508.26
369155	34.00	33526.72
385825	40.00	51574.80
385825	28.00	51205.84
2501219	41.00	63323.27
2501219	50.00	78026.50
2705092	23.00	30849.44
2788581	36.00	74303.64
2942945	19.00	31249.49
2942945	14.00	17966.48
792900	32.00	36582.72
905633	46.00	49549.36
1008069	30.00	32373.60
1008069	33.00	51963.12
1008069	47.00	69774.79
1137926	24.00	40794.72
1216773	11.00	17319.83
1216773	33.00	35079.00
1303333	36.00	65154.24
1303333	46.00	53322.74
4129186	4.00	6975.32
4342725	10.00	10291.20
4405509	6.00	6768.54
4405509	42.00	70631.40
4405509	6.00	7879.56
4405509	27.00	32782.59
4525251	12.00	18882.96
4660775	25.00	34160.00
4660775	38.00	43970.18
593664	8.00	8768.16
639490	34.00	56597.42
639490	36.00	58484.16
705860	13.00	17359.29
816323	19.00	21607.18
895172	29.00	37125.80
895172	22.00	24750.44
952132	17.00	28913.09
952132	8.00	8929.12
952132	18.00	25134.84
3358691	20.00	38098.00
3358691	34.00	59932.48
1458755	34.00	37029.74
1470437	42.00	49819.98
1470437	5.00	6376.05
1470437	21.00	40129.32
1709703	45.00	87704.55
1971076	41.00	58561.94
4776288	15.00	26742.15
5081639	49.00	76569.36
5173218	48.00	61212.48
5173218	30.00	37539.00
1201223	44.00	65406.88
1201223	41.00	74246.49
1229602	40.00	50087.20
1303333	35.00	43058.40
1406820	11.00	15746.39
1490341	15.00	22401.75
3851905	47.00	56551.34
3851905	22.00	24512.18
4204384	38.00	58847.56
1947971	17.00	29831.09
1947971	48.00	72261.60
1951169	6.00	11123.58
1951169	21.00	37709.70
1951169	4.00	4548.44
1951169	5.00	8874.00
2701478	49.00	87645.81
2718208	48.00	93210.24
2718208	2.00	3999.86
2799425	14.00	22884.54
2799425	1.00	1675.66
2890945	34.00	46185.94
3071330	10.00	16125.70
2195810	27.00	44027.55
2222403	50.00	62609.50
2222403	27.00	45836.28
2455749	1.00	1115.12
2455749	37.00	42218.48
2601378	18.00	36629.10
5363140	29.00	46066.21
5586403	47.00	85718.60
5586403	23.00	42682.48
5586403	48.00	59727.36
5789926	8.00	11226.56
3176421	23.00	30713.28
3176421	40.00	75672.40
3200098	6.00	10234.44
3251169	23.00	40752.78
3251169	23.00	30919.13
3287780	23.00	38449.56
3637924	49.00	83919.36
3699171	19.00	38930.05
3743973	38.00	53026.72
3768480	14.00	25801.02
3822630	3.00	5576.34
3840420	26.00	41380.04
4382212	3.00	5045.28
4625152	14.00	24972.64
4839942	8.00	13421.12
4839942	42.00	54483.24
4872388	50.00	68066.00
4872388	9.00	13414.86
4909280	17.00	20677.10
4909280	6.00	7592.10
4909280	40.00	56899.20
4917250	17.00	28878.92
2662502	21.00	31046.40
2695495	18.00	34088.58
2695495	23.00	31242.28
2708259	1.00	1485.42
2708259	9.00	11144.70
2917345	10.00	10860.70
2917345	6.00	9778.32
2941313	36.00	38957.40
2941313	16.00	33039.84
3038880	42.00	60328.38
3038880	43.00	64654.80
3038880	41.00	64144.91
3038880	41.00	65666.42
100064	46.00	63632.26
107683	24.00	23304.00
138657	32.00	39528.32
138657	43.00	59613.48
224167	7.00	12149.97
269922	22.00	41487.16
269922	1.00	1122.05
529350	14.00	16676.52
4243142	37.00	35707.22
4390560	34.00	35057.40
4390560	42.00	44436.42
4402819	15.00	26981.85
5024647	38.00	62193.08
5024647	6.00	6823.20
5081639	25.00	49023.50
5200901	42.00	61549.74
5733250	20.00	31310.20
90019	24.00	26617.44
189732	37.00	45998.40
1307012	34.00	50133.68
1406820	29.00	52283.81
1693984	25.00	41819.00
1761700	24.00	33415.44
5352838	40.00	54211.20
5352838	19.00	20501.19
266566	13.00	22745.84
346693	13.00	16969.55
400101	44.00	58669.16
417280	7.00	9704.80
417280	49.00	51947.35
815364	36.00	46701.00
815364	1.00	1745.79
849312	19.00	34061.30
849831	34.00	45367.56
865540	38.00	65044.60
2401414	31.00	50273.01
2401414	25.00	28305.75
2462560	7.00	7763.77
2462560	43.00	60731.91
2471840	44.00	82320.92
2471840	7.00	11870.11
2575524	15.00	17716.65
2575524	28.00	52384.64
2575524	6.00	7855.86
5237284	22.00	42678.24
5247654	49.00	53909.31
5247654	3.00	5144.10
5466434	45.00	68917.50
3287780	26.00	43955.34
3287780	8.00	8048.80
3287780	28.00	44311.40
3647366	39.00	42751.41
3765443	28.00	48013.00
76292	22.00	39860.26
369155	14.00	27690.74
529350	13.00	24997.05
1072832	1.00	1824.79
1072832	24.00	28564.80
1550053	20.00	29147.60
1550053	14.00	13650.84
1593344	12.00	20564.16
1669924	30.00	35312.40
2802948	22.00	37612.74
2802948	38.00	68888.68
2953057	25.00	30007.25
2953057	27.00	26867.16
3043008	45.00	50356.35
3043008	24.00	36852.72
3094342	37.00	40149.44
3118211	40.00	59338.00
3166273	41.00	44977.41
708706	37.00	74033.67
780740	2.00	3729.74
835584	10.00	14324.50
975783	1.00	1655.58
1192231	29.00	39740.44
1192231	26.00	36958.22
1233318	27.00	40296.42
705860	38.00	48882.44
816323	20.00	23162.00
816323	40.00	53856.40
816323	36.00	64213.20
816323	21.00	34202.28
859108	40.00	73992.00
895172	27.00	34326.45
895172	39.00	63749.79
952132	37.00	54961.28
952132	47.00	83460.25
1775493	39.00	70308.81
2073893	25.00	44944.75
3433728	22.00	41226.02
3674050	16.00	16400.80
3783492	10.00	18727.90
3795685	47.00	48602.70
1229602	47.00	93948.77
1250848	35.00	59141.95
1406820	19.00	32540.35
1539911	35.00	45020.85
1711491	46.00	77498.04
1711491	20.00	29191.00
2425574	25.00	32208.75
2501219	45.00	49999.05
2738817	28.00	51963.24
2788581	2.00	3050.98
2942945	10.00	14524.70
3051136	11.00	13873.97
4243392	28.00	42852.60
4342725	16.00	16529.76
4342725	24.00	38032.08
1947971	47.00	96159.65
1947971	12.00	16709.04
1951169	35.00	41583.50
3358691	46.00	52214.14
3625088	15.00	30119.55
3631968	29.00	47463.14
3631968	24.00	42906.96
4553955	5.00	6541.35
4660775	36.00	35280.00
5066818	8.00	8417.12
2701478	3.00	4378.11
2718208	34.00	57481.08
2718208	9.00	9955.71
3071330	50.00	80576.50
3094342	27.00	32053.59
3851905	8.00	10345.84
3851905	19.00	23584.89
3995111	14.00	27914.74
4163013	41.00	79781.49
4287619	1.00	1519.48
5363140	15.00	22807.20
5789926	26.00	48723.22
5793253	39.00	49694.19
5793253	26.00	41797.60
5948677	28.00	29990.24
224167	11.00	20635.12
269922	2.00	2236.18
458914	23.00	37344.18
458914	44.00	75268.60
4773763	48.00	65297.76
4839942	45.00	52391.70
4839942	8.00	9586.32
708706	33.00	53082.81
708706	33.00	38877.30
780740	3.00	5294.31
780740	21.00	42923.58
916775	36.00	48755.88
916775	15.00	17898.75
975783	10.00	9150.00
975783	9.00	13703.22
576263	36.00	51241.68
576263	25.00	46672.50
576263	6.00	11200.74
849831	27.00	33405.48
849831	5.00	8458.90
989346	42.00	51918.72
1072832	4.00	5176.88
1072832	50.00	57105.00
1953441	48.00	77602.08
1953441	2.00	3599.40
1953441	21.00	28230.72
1953441	31.00	44220.26
1953441	44.00	74041.88
2164326	28.00	31503.92
2164326	39.00	74482.98
1218950	47.00	87174.19
1593344	37.00	63630.01
1768549	6.00	7291.62
1775493	10.00	14174.10
5237284	15.00	27957.75
5466434	3.00	3366.06
5466434	37.00	40149.44
5496389	39.00	75069.54
5573285	39.00	69564.69
5733250	3.00	3537.42
161892	26.00	30084.34
161892	6.00	9182.82
189732	40.00	78598.40
189732	33.00	42547.23
189732	9.00	17774.10
189732	46.00	92870.78
400101	47.00	58248.51
400101	34.00	50300.96
400101	39.00	53135.55
417280	37.00	52035.69
1192231	2.00	2728.68
1192231	19.00	26378.84
1243748	5.00	8719.10
1490087	30.00	50087.40
1597378	48.00	63425.76
1597378	20.00	36097.60
1693984	29.00	42844.60
3118211	26.00	43125.94
3433728	12.00	22042.20
3433728	33.00	47400.87
3674050	9.00	10576.98
3795685	45.00	72751.95
3951590	44.00	46953.28
3951590	6.00	10450.14
4342725	42.00	82274.64
4405509	37.00	48037.10
4405509	6.00	9447.78
4553955	17.00	25167.65
4683938	10.00	11661.10
4773985	47.00	50764.23
4773985	20.00	21122.20
4808192	26.00	47080.54
5180359	12.00	15927.12
5793253	2.00	2222.20
5793253	7.00	10034.22
5948677	7.00	14111.58
138657	44.00	86677.80
224167	18.00	25673.76
458914	20.00	20620.40
2471840	50.00	90690.00
2471840	45.00	79863.75
2575524	50.00	50450.50
2575524	13.00	23071.36
2580229	6.00	8239.86
2840384	26.00	40758.64
2840384	15.00	19609.95
2953057	17.00	30682.96
2953057	10.00	15585.80
3043008	2.00	2630.70
3043008	19.00	23223.70
916775	35.00	65762.20
916775	40.00	66347.20
916775	29.00	27579.00
975783	33.00	39937.59
1115366	19.00	37447.48
1115366	41.00	48715.38
1233318	38.00	65805.36
1490087	45.00	71220.15
1597378	46.00	48673.06
1842406	48.00	58903.20
1953441	7.00	7610.26
1995872	33.00	53020.77
2020162	12.00	20672.40
2081953	33.00	63751.71
2164326	34.00	59183.12
2164326	25.00	33958.75
count(*)
10000
count(*)
1500000
count(*)
1500000
count(*)
24971
count(*)
5
r_regionkey	r_name	r_comment
0	AFRICA	lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to 
1	AMERICA	hs use ironic, even requests. s
2	ASIA	ges. thinly even pinto beans ca
3	EUROPE	ly final courts cajole furiously final excuse
r_regionkey	r_name	r_comment
0	AFRICA	lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to 
1	AMERICA	hs use ironic, even requests. s
2	ASIA	ges. thinly even pinto beans ca
4	MIDDLE EAST	uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
count(*)
6001215
