sub5c1	sub1c1
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
18	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
19	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
20	NULL
count(*)
9001
c1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
sub5s3	sub2s3
NULL	NULL
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
